Month,Zipcode,Crime rate per 1000
04/2023,85135,0.48
04/2023,85192,0.48
04/2023,85501,0.48
04/2023,85502,0.48
04/2023,85532,0.48
04/2023,85539,0.48
04/2023,85541,0.48
04/2023,85542,0.48
04/2023,85544,0.48
04/2023,85545,0.48
04/2023,85547,0.48
04/2023,85550,0.48
04/2023,85553,0.48
04/2023,85554,0.48
05/2023,04007,0.47
05/2023,85135,0.47
05/2023,85192,0.47
05/2023,85501,0.47
05/2023,85502,0.47
05/2023,85532,0.47
05/2023,85539,0.47
05/2023,85541,0.47
05/2023,85542,0.47
05/2023,85544,0.47
05/2023,85545,0.47
05/2023,85547,0.47
05/2023,85550,0.47
05/2023,85553,0.47
05/2023,85554,0.47
06/2023,04007,0.5
06/2023,85135,0.5
06/2023,85192,0.5
06/2023,85501,0.5
06/2023,85502,0.5
06/2023,85532,0.5
06/2023,85539,0.5
06/2023,85541,0.5
06/2023,85542,0.5
06/2023,85544,0.5
06/2023,85545,0.5
06/2023,85547,0.5
06/2023,85550,0.5
06/2023,85553,0.5
06/2023,85554,0.5
07/2023,04007,0.52
07/2023,85135,0.52
07/2023,85192,0.52
07/2023,85501,0.52
07/2023,85502,0.52
07/2023,85532,0.52
07/2023,85539,0.52
07/2023,85541,0.52
07/2023,85542,0.52
07/2023,85544,0.52
07/2023,85545,0.52
07/2023,85547,0.52
07/2023,85550,0.52
07/2023,85553,0.52
07/2023,85554,0.52
08/2023,04007,0.48
08/2023,85135,0.48
08/2023,85192,0.48
08/2023,85501,0.48
08/2023,85502,0.48
08/2023,85532,0.48
08/2023,85539,0.48
08/2023,85541,0.48
08/2023,85542,0.48
08/2023,85544,0.48
08/2023,85545,0.48
08/2023,85547,0.48
08/2023,85550,0.48
08/2023,85553,0.48
08/2023,85554,0.48
09/2023,04007,0.37
09/2023,85135,0.37
09/2023,85192,0.37
09/2023,85501,0.37
09/2023,85502,0.37
09/2023,85532,0.37
09/2023,85539,0.37
09/2023,85541,0.37
09/2023,85542,0.37
09/2023,85544,0.37
09/2023,85545,0.37
09/2023,85547,0.37
09/2023,85550,0.37
09/2023,85553,0.37
09/2023,85554,0.37
10/2023,04007,0.26
10/2023,85135,0.26
10/2023,85192,0.26
10/2023,85501,0.26
10/2023,85502,0.26
10/2023,85532,0.26
10/2023,85539,0.26
10/2023,85541,0.26
10/2023,85542,0.26
10/2023,85544,0.26
10/2023,85545,0.26
10/2023,85547,0.26
10/2023,85550,0.26
10/2023,85553,0.26
10/2023,85554,0.26
11/2023,04007,0.35
11/2023,85135,0.35
11/2023,85192,0.35
11/2023,85501,0.35
11/2023,85502,0.35
11/2023,85532,0.35
11/2023,85539,0.35
11/2023,85541,0.35
11/2023,85542,0.35
11/2023,85544,0.35
11/2023,85545,0.35
11/2023,85547,0.35
11/2023,85550,0.35
11/2023,85553,0.35
11/2023,85554,0.35
12/2023,04007,0.35
12/2023,85135,0.35
12/2023,85192,0.35
12/2023,85501,0.35
12/2023,85502,0.35
12/2023,85532,0.35
12/2023,85539,0.35
12/2023,85541,0.35
12/2023,85542,0.35
12/2023,85544,0.35
12/2023,85545,0.35
12/2023,85547,0.35
12/2023,85550,0.35
12/2023,85553,0.35
12/2023,85554,0.35
01/2018,04009,0.4
01/2018,85530,0.4
01/2018,85531,0.4
01/2018,85535,0.4
01/2018,85536,0.4
01/2018,85543,0.4
01/2018,85546,0.4
01/2018,85548,0.4
01/2018,85551,0.4
01/2018,85552,0.4
01/2018,85643,0.4
02/2018,04009,0.21
02/2018,85530,0.21
02/2018,85531,0.21
02/2018,85535,0.21
02/2018,85536,0.21
02/2018,85543,0.21
02/2018,85546,0.21
02/2018,85548,0.21
02/2018,85551,0.21
02/2018,85552,0.21
02/2018,85643,0.21
03/2018,04009,0.45
03/2018,85530,0.45
03/2018,85531,0.45
03/2018,85535,0.45
03/2018,85536,0.45
03/2018,85543,0.45
03/2018,85546,0.45
03/2018,85548,0.45
03/2018,85551,0.45
03/2018,85552,0.45
03/2018,85643,0.45
04/2018,04009,0.32
04/2018,85530,0.32
04/2018,85531,0.32
04/2018,85535,0.32
04/2018,85536,0.32
04/2018,85543,0.32
04/2018,85546,0.32
04/2018,85548,0.32
04/2018,85551,0.32
04/2018,85552,0.32
04/2018,85643,0.32
05/2018,04009,0.34
05/2018,85530,0.34
05/2018,85531,0.34
05/2018,85535,0.34
05/2018,85536,0.34
05/2018,85543,0.34
05/2018,85546,0.34
05/2018,85548,0.34
05/2018,85551,0.34
05/2018,85552,0.34
05/2018,85643,0.34
06/2018,04009,0.45
06/2018,85530,0.45
06/2018,85531,0.45
06/2018,85535,0.45
06/2018,85536,0.45
06/2018,85543,0.45
06/2018,85546,0.45
06/2018,85548,0.45
06/2018,85551,0.45
06/2018,85552,0.45
06/2018,85643,0.45
07/2018,04009,0.37
07/2018,85530,0.37
07/2018,85531,0.37
07/2018,85535,0.37
07/2018,85536,0.37
07/2018,85543,0.37
07/2018,85546,0.37
07/2018,85548,0.37
07/2018,85551,0.37
07/2018,85552,0.37
07/2018,85643,0.37
08/2018,04009,0.29
08/2018,85530,0.29
08/2018,85531,0.29
08/2018,85535,0.29
08/2018,85536,0.29
08/2018,85543,0.29
08/2018,85546,0.29
08/2018,85548,0.29
08/2018,85551,0.29
08/2018,85552,0.29
08/2018,85643,0.29
09/2018,04009,0.45
09/2018,85530,0.45
09/2018,85531,0.45
09/2018,85535,0.45
09/2018,85536,0.45
09/2018,85543,0.45
09/2018,85546,0.45
09/2018,85548,0.45
09/2018,85551,0.45
09/2018,85552,0.45
09/2018,85643,0.45
10/2018,04009,0.26
10/2018,85530,0.26
10/2018,85531,0.26
10/2018,85535,0.26
10/2018,85536,0.26
10/2018,85543,0.26
10/2018,85546,0.26
10/2018,85548,0.26
10/2018,85551,0.26
10/2018,85552,0.26
10/2018,85643,0.26
11/2018,04009,0.32
11/2018,85530,0.32
11/2018,85531,0.32
11/2018,85535,0.32
11/2018,85536,0.32
11/2018,85543,0.32
11/2018,85546,0.32
11/2018,85548,0.32
11/2018,85551,0.32
11/2018,85552,0.32
11/2018,85643,0.32
12/2018,04009,0.4
12/2018,85530,0.4
12/2018,85531,0.4
12/2018,85535,0.4
12/2018,85536,0.4
12/2018,85543,0.4
12/2018,85546,0.4
12/2018,85548,0.4
12/2018,85551,0.4
12/2018,85552,0.4
12/2018,85643,0.4
01/2019,04009,0.63
01/2019,85530,0.63
01/2019,85531,0.63
01/2019,85535,0.63
01/2019,85536,0.63
01/2019,85543,0.63
01/2019,85546,0.63
01/2019,85548,0.63
01/2019,85551,0.63
01/2019,85552,0.63
01/2019,85643,0.63
02/2019,04009,0.68
02/2019,85530,0.68
02/2019,85531,0.68
02/2019,85535,0.68
02/2019,85536,0.68
02/2019,85543,0.68
02/2019,85546,0.68
02/2019,85548,0.68
02/2019,85551,0.68
02/2019,85552,0.68
02/2019,85643,0.68
03/2019,04009,0.5
03/2019,85530,0.5
03/2019,85531,0.5
03/2019,85535,0.5
03/2019,85536,0.5
03/2019,85543,0.5
03/2019,85546,0.5
03/2019,85548,0.5
03/2019,85551,0.5
03/2019,85552,0.5
03/2019,85643,0.5
04/2019,04009,0.53
04/2019,85530,0.53
04/2019,85531,0.53
04/2019,85535,0.53
04/2019,85536,0.53
04/2019,85543,0.53
04/2019,85546,0.53
04/2019,85548,0.53
04/2019,85551,0.53
04/2019,85552,0.53
04/2019,85643,0.53
05/2019,04009,0.08
05/2019,85530,0.08
05/2019,85531,0.08
05/2019,85535,0.08
05/2019,85536,0.08
05/2019,85543,0.08
05/2019,85546,0.08
05/2019,85548,0.08
05/2019,85551,0.08
05/2019,85552,0.08
05/2019,85643,0.08
06/2019,04009,0.39
06/2019,85530,0.39
06/2019,85531,0.39
06/2019,85535,0.39
06/2019,85536,0.39
06/2019,85543,0.39
06/2019,85546,0.39
06/2019,85548,0.39
06/2019,85551,0.39
06/2019,85552,0.39
06/2019,85643,0.39
07/2019,04009,0.34
07/2019,85530,0.34
07/2019,85531,0.34
07/2019,85535,0.34
07/2019,85536,0.34
07/2019,85543,0.34
07/2019,85546,0.34
07/2019,85548,0.34
07/2019,85551,0.34
07/2019,85552,0.34
07/2019,85643,0.34
08/2019,04009,0.34
08/2019,85530,0.34
08/2019,85531,0.34
08/2019,85535,0.34
08/2019,85536,0.34
08/2019,85543,0.34
08/2019,85546,0.34
08/2019,85548,0.34
08/2019,85551,0.34
08/2019,85552,0.34
08/2019,85643,0.34
09/2019,04009,0.37
09/2019,85530,0.37
09/2019,85531,0.37
09/2019,85535,0.37
09/2019,85536,0.37
09/2019,85543,0.37
09/2019,85546,0.37
09/2019,85548,0.37
09/2019,85551,0.37
09/2019,85552,0.37
09/2019,85643,0.37
10/2019,04009,0.47
10/2019,85530,0.47
10/2019,85531,0.47
10/2019,85535,0.47
10/2019,85536,0.47
10/2019,85543,0.47
10/2019,85546,0.47
10/2019,85548,0.47
10/2019,85551,0.47
10/2019,85552,0.47
10/2019,85643,0.47
11/2019,04009,0.37
11/2019,85530,0.37
11/2019,85531,0.37
11/2019,85535,0.37
11/2019,85536,0.37
11/2019,85543,0.37
11/2019,85546,0.37
11/2019,85548,0.37
11/2019,85551,0.37
11/2019,85552,0.37
11/2019,85643,0.37
12/2019,04009,0.5
12/2019,85530,0.5
12/2019,85531,0.5
12/2019,85535,0.5
12/2019,85536,0.5
12/2019,85543,0.5
12/2019,85546,0.5
12/2019,85548,0.5
12/2019,85551,0.5
12/2019,85552,0.5
12/2019,85643,0.5
01/2020,04009,0.34
01/2020,85530,0.34
01/2020,85531,0.34
01/2020,85535,0.34
01/2020,85536,0.34
01/2020,85543,0.34
01/2020,85546,0.34
01/2020,85548,0.34
01/2020,85551,0.34
01/2020,85552,0.34
01/2020,85643,0.34
02/2020,04009,0.34
02/2020,85530,0.34
02/2020,85531,0.34
02/2020,85535,0.34
02/2020,85536,0.34
02/2020,85543,0.34
02/2020,85546,0.34
02/2020,85548,0.34
02/2020,85551,0.34
02/2020,85552,0.34
02/2020,85643,0.34
03/2020,04009,0.42
03/2020,85530,0.42
03/2020,85531,0.42
03/2020,85535,0.42
03/2020,85536,0.42
03/2020,85543,0.42
03/2020,85546,0.42
03/2020,85548,0.42
03/2020,85551,0.42
03/2020,85552,0.42
03/2020,85643,0.42
04/2020,04009,0.37
04/2020,85530,0.37
04/2020,85531,0.37
04/2020,85535,0.37
04/2020,85536,0.37
04/2020,85543,0.37
04/2020,85546,0.37
04/2020,85548,0.37
04/2020,85551,0.37
04/2020,85552,0.37
04/2020,85643,0.37
05/2020,04009,0.55
05/2020,85530,0.55
05/2020,85531,0.55
05/2020,85535,0.55
05/2020,85536,0.55
05/2020,85543,0.55
05/2020,85546,0.55
05/2020,85548,0.55
05/2020,85551,0.55
05/2020,85552,0.55
05/2020,85643,0.55
06/2020,04009,0.34
06/2020,85530,0.34
06/2020,85531,0.34
06/2020,85535,0.34
06/2020,85536,0.34
06/2020,85543,0.34
06/2020,85546,0.34
06/2020,85548,0.34
06/2020,85551,0.34
06/2020,85552,0.34
06/2020,85643,0.34
07/2020,04009,0.26
07/2020,85530,0.26
07/2020,85531,0.26
07/2020,85535,0.26
07/2020,85536,0.26
07/2020,85543,0.26
07/2020,85546,0.26
07/2020,85548,0.26
07/2020,85551,0.26
07/2020,85552,0.26
07/2020,85643,0.26
08/2020,04009,0.42
08/2020,85530,0.42
08/2020,85531,0.42
08/2020,85535,0.42
08/2020,85536,0.42
08/2020,85543,0.42
08/2020,85546,0.42
08/2020,85548,0.42
08/2020,85551,0.42
08/2020,85552,0.42
08/2020,85643,0.42
09/2020,04009,0.31
09/2020,85530,0.31
09/2020,85531,0.31
09/2020,85535,0.31
09/2020,85536,0.31
09/2020,85543,0.31
09/2020,85546,0.31
09/2020,85548,0.31
09/2020,85551,0.31
09/2020,85552,0.31
09/2020,85643,0.31
10/2020,04009,0.34
10/2020,85530,0.34
10/2020,85531,0.34
10/2020,85535,0.34
10/2020,85536,0.34
10/2020,85543,0.34
10/2020,85546,0.34
10/2020,85548,0.34
10/2020,85551,0.34
10/2020,85552,0.34
10/2020,85643,0.34
11/2020,04009,0.26
11/2020,85530,0.26
11/2020,85531,0.26
11/2020,85535,0.26
11/2020,85536,0.26
11/2020,85543,0.26
11/2020,85546,0.26
11/2020,85548,0.26
11/2020,85551,0.26
11/2020,85552,0.26
11/2020,85643,0.26
12/2020,04009,0.23
12/2020,85530,0.23
12/2020,85531,0.23
12/2020,85535,0.23
12/2020,85536,0.23
12/2020,85543,0.23
12/2020,85546,0.23
12/2020,85548,0.23
12/2020,85551,0.23
12/2020,85552,0.23
12/2020,85643,0.23
01/2021,04009,0.42
01/2021,85530,0.42
01/2021,85531,0.42
01/2021,85535,0.42
01/2021,85536,0.42
01/2021,85543,0.42
01/2021,85546,0.42
01/2021,85548,0.42
01/2021,85551,0.42
01/2021,85552,0.42
01/2021,85643,0.42
02/2021,04009,0.18
02/2021,85530,0.18
02/2021,85531,0.18
02/2021,85535,0.18
02/2021,85536,0.18
02/2021,85543,0.18
02/2021,85546,0.18
02/2021,85548,0.18
02/2021,85551,0.18
02/2021,85552,0.18
02/2021,85643,0.18
03/2021,04009,0.18
03/2021,85530,0.18
03/2021,85531,0.18
03/2021,85535,0.18
03/2021,85536,0.18
03/2021,85543,0.18
03/2021,85546,0.18
03/2021,85548,0.18
03/2021,85551,0.18
03/2021,85552,0.18
03/2021,85643,0.18
04/2021,04009,0.29
04/2021,85530,0.29
04/2021,85531,0.29
04/2021,85535,0.29
04/2021,85536,0.29
04/2021,85543,0.29
04/2021,85546,0.29
04/2021,85548,0.29
04/2021,85551,0.29
04/2021,85552,0.29
04/2021,85643,0.29
05/2021,04009,0.08
05/2021,85530,0.08
05/2021,85531,0.08
05/2021,85535,0.08
05/2021,85536,0.08
05/2021,85543,0.08
05/2021,85546,0.08
05/2021,85548,0.08
05/2021,85551,0.08
05/2021,85552,0.08
05/2021,85643,0.08
06/2021,04009,0.18
06/2021,85530,0.18
06/2021,85531,0.18
06/2021,85535,0.18
06/2021,85536,0.18
06/2021,85543,0.18
06/2021,85546,0.18
06/2021,85548,0.18
06/2021,85551,0.18
06/2021,85552,0.18
06/2021,85643,0.18
07/2021,04009,0.13
07/2021,85530,0.13
07/2021,85531,0.13
07/2021,85535,0.13
07/2021,85536,0.13
07/2021,85543,0.13
07/2021,85546,0.13
07/2021,85548,0.13
07/2021,85551,0.13
07/2021,85552,0.13
07/2021,85643,0.13
08/2021,04009,0.16
08/2021,85530,0.16
08/2021,85531,0.16
08/2021,85535,0.16
08/2021,85536,0.16
08/2021,85543,0.16
08/2021,85546,0.16
08/2021,85548,0.16
08/2021,85551,0.16
08/2021,85552,0.16
08/2021,85643,0.16
09/2021,04009,0.29
09/2021,85530,0.29
09/2021,85531,0.29
09/2021,85535,0.29
09/2021,85536,0.29
09/2021,85543,0.29
09/2021,85546,0.29
09/2021,85548,0.29
09/2021,85551,0.29
09/2021,85552,0.29
09/2021,85643,0.29
10/2021,04009,0.21
10/2021,85530,0.21
10/2021,85531,0.21
10/2021,85535,0.21
10/2021,85536,0.21
10/2021,85543,0.21
10/2021,85546,0.21
10/2021,85548,0.21
10/2021,85551,0.21
10/2021,85552,0.21
10/2021,85643,0.21
11/2021,04009,0.29
11/2021,85530,0.29
11/2021,85531,0.29
11/2021,85535,0.29
11/2021,85536,0.29
11/2021,85543,0.29
11/2021,85546,0.29
11/2021,85548,0.29
11/2021,85551,0.29
11/2021,85552,0.29
11/2021,85643,0.29
12/2021,04009,0.21
12/2021,85530,0.21
12/2021,85531,0.21
12/2021,85535,0.21
12/2021,85536,0.21
12/2021,85543,0.21
12/2021,85546,0.21
12/2021,85548,0.21
12/2021,85551,0.21
12/2021,85552,0.21
12/2021,85643,0.21
01/2022,04009,0.29
01/2022,85530,0.29
01/2022,85531,0.29
01/2022,85535,0.29
01/2022,85536,0.29
01/2022,85543,0.29
01/2022,85546,0.29
01/2022,85548,0.29
01/2022,85551,0.29
01/2022,85552,0.29
01/2022,85643,0.29
02/2022,04009,0.16
02/2022,85530,0.16
02/2022,85531,0.16
02/2022,85535,0.16
02/2022,85536,0.16
02/2022,85543,0.16
02/2022,85546,0.16
02/2022,85548,0.16
02/2022,85551,0.16
02/2022,85552,0.16
02/2022,85643,0.16
03/2022,04009,0.18
03/2022,85530,0.18
03/2022,85531,0.18
03/2022,85535,0.18
03/2022,85536,0.18
03/2022,85543,0.18
03/2022,85546,0.18
03/2022,85548,0.18
03/2022,85551,0.18
03/2022,85552,0.18
03/2022,85643,0.18
04/2022,04009,0.39
04/2022,85530,0.39
04/2022,85531,0.39
04/2022,85535,0.39
04/2022,85536,0.39
04/2022,85543,0.39
04/2022,85546,0.39
04/2022,85548,0.39
04/2022,85551,0.39
04/2022,85552,0.39
04/2022,85643,0.39
05/2022,04009,0.18
05/2022,85530,0.18
05/2022,85531,0.18
05/2022,85535,0.18
05/2022,85536,0.18
05/2022,85543,0.18
05/2022,85546,0.18
05/2022,85548,0.18
05/2022,85551,0.18
05/2022,85552,0.18
05/2022,85643,0.18
06/2022,04009,0.05
06/2022,85530,0.05
06/2022,85531,0.05
06/2022,85535,0.05
06/2022,85536,0.05
06/2022,85543,0.05
06/2022,85546,0.05
06/2022,85548,0.05
06/2022,85551,0.05
06/2022,85552,0.05
06/2022,85643,0.05
07/2022,04009,0.42
07/2022,85530,0.42
07/2022,85531,0.42
07/2022,85535,0.42
07/2022,85536,0.42
07/2022,85543,0.42
07/2022,85546,0.42
07/2022,85548,0.42
07/2022,85551,0.42
07/2022,85552,0.42
07/2022,85643,0.42
08/2022,04009,0.23
08/2022,85530,0.23
08/2022,85531,0.23
08/2022,85535,0.23
08/2022,85536,0.23
08/2022,85543,0.23
08/2022,85546,0.23
08/2022,85548,0.23
08/2022,85551,0.23
08/2022,85552,0.23
08/2022,85643,0.23
09/2022,04009,0.21
09/2022,85530,0.21
09/2022,85531,0.21
09/2022,85535,0.21
09/2022,85536,0.21
09/2022,85543,0.21
09/2022,85546,0.21
09/2022,85548,0.21
09/2022,85551,0.21
09/2022,85552,0.21
09/2022,85643,0.21
10/2022,04009,0.31
10/2022,85530,0.31
10/2022,85531,0.31
10/2022,85535,0.31
10/2022,85536,0.31
10/2022,85543,0.31
10/2022,85546,0.31
10/2022,85548,0.31
10/2022,85551,0.31
10/2022,85552,0.31
10/2022,85643,0.31
11/2022,04009,0.16
11/2022,85530,0.16
11/2022,85531,0.16
11/2022,85535,0.16
11/2022,85536,0.16
11/2022,85543,0.16
11/2022,85546,0.16
11/2022,85548,0.16
11/2022,85551,0.16
11/2022,85552,0.16
11/2022,85643,0.16
12/2022,04009,0.23
12/2022,85530,0.23
12/2022,85531,0.23
12/2022,85535,0.23
12/2022,85536,0.23
12/2022,85543,0.23
12/2022,85546,0.23
12/2022,85548,0.23
12/2022,85551,0.23
12/2022,85552,0.23
12/2022,85643,0.23
01/2023,04009,0.18
01/2023,85530,0.18
01/2023,85531,0.18
01/2023,85535,0.18
01/2023,85536,0.18
01/2023,85543,0.18
01/2023,85546,0.18
01/2023,85548,0.18
01/2023,85551,0.18
01/2023,85552,0.18
01/2023,85643,0.18
02/2023,04009,0.13
02/2023,85530,0.13
02/2023,85531,0.13
02/2023,85535,0.13
02/2023,85536,0.13
02/2023,85543,0.13
02/2023,85546,0.13
02/2023,85548,0.13
02/2023,85551,0.13
02/2023,85552,0.13
02/2023,85643,0.13
03/2023,04009,0.08
03/2023,85530,0.08
03/2023,85531,0.08
03/2023,85535,0.08
03/2023,85536,0.08
03/2023,85543,0.08
03/2023,85546,0.08
03/2023,85548,0.08
03/2023,85551,0.08
03/2023,85552,0.08
03/2023,85643,0.08
04/2023,04009,0.18
04/2023,85530,0.18
04/2023,85531,0.18
04/2023,85535,0.18
04/2023,85536,0.18
04/2023,85543,0.18
04/2023,85546,0.18
04/2023,85548,0.18
04/2023,85551,0.18
04/2023,85552,0.18
04/2023,85643,0.18
05/2023,04009,0.18
05/2023,85530,0.18
05/2023,85531,0.18
05/2023,85535,0.18
05/2023,85536,0.18
05/2023,85543,0.18
05/2023,85546,0.18
05/2023,85548,0.18
05/2023,85551,0.18
05/2023,85552,0.18
05/2023,85643,0.18
06/2023,04009,0.15
06/2023,85530,0.15
06/2023,85531,0.15
06/2023,85535,0.15
06/2023,85536,0.15
06/2023,85543,0.15
06/2023,85546,0.15
06/2023,85548,0.15
06/2023,85551,0.15
06/2023,85552,0.15
06/2023,85643,0.15
07/2023,04009,0.26
07/2023,85530,0.26
07/2023,85531,0.26
07/2023,85535,0.26
07/2023,85536,0.26
07/2023,85543,0.26
07/2023,85546,0.26
07/2023,85548,0.26
07/2023,85551,0.26
07/2023,85552,0.26
07/2023,85643,0.26
08/2023,04009,0.13
08/2023,85530,0.13
08/2023,85531,0.13
08/2023,85535,0.13
08/2023,85536,0.13
08/2023,85543,0.13
08/2023,85546,0.13
08/2023,85548,0.13
08/2023,85551,0.13
08/2023,85552,0.13
08/2023,85643,0.13
09/2023,04009,0.28
09/2023,85530,0.28
09/2023,85531,0.28
09/2023,85535,0.28
09/2023,85536,0.28
09/2023,85543,0.28
09/2023,85546,0.28
09/2023,85548,0.28
09/2023,85551,0.28
09/2023,85552,0.28
09/2023,85643,0.28
10/2023,04009,0.1
10/2023,85530,0.1
10/2023,85531,0.1
10/2023,85535,0.1
10/2023,85536,0.1
10/2023,85543,0.1
10/2023,85546,0.1
10/2023,85548,0.1
10/2023,85551,0.1
10/2023,85552,0.1
10/2023,85643,0.1
11/2023,04009,0.15
11/2023,85530,0.15
11/2023,85531,0.15
11/2023,85535,0.15
11/2023,85536,0.15
11/2023,85543,0.15
11/2023,85546,0.15
11/2023,85548,0.15
11/2023,85551,0.15
11/2023,85552,0.15
11/2023,85643,0.15
12/2023,04009,0.18
12/2023,85530,0.18
12/2023,85531,0.18
12/2023,85535,0.18
12/2023,85536,0.18
12/2023,85543,0.18
12/2023,85546,0.18
12/2023,85548,0.18
12/2023,85551,0.18
12/2023,85552,0.18
12/2023,85643,0.18
01/2018,04011,0.53
01/2018,85533,0.53
01/2018,85534,0.53
01/2018,85540,0.53
01/2018,85922,0.53
02/2018,04011,0.11
02/2018,85533,0.11
02/2018,85534,0.11
02/2018,85540,0.11
02/2018,85922,0.11
03/2018,04011,0.53
03/2018,85533,0.53
03/2018,85534,0.53
03/2018,85540,0.53
03/2018,85922,0.53
04/2018,04011,0.42
04/2018,85533,0.42
04/2018,85534,0.42
04/2018,85540,0.42
04/2018,85922,0.42
05/2018,04011,0.84
05/2018,85533,0.84
05/2018,85534,0.84
05/2018,85540,0.84
05/2018,85922,0.84
06/2018,04011,0.63
06/2018,85533,0.63
06/2018,85534,0.63
06/2018,85540,0.63
06/2018,85922,0.63
07/2018,04011,0.21
07/2018,85533,0.21
07/2018,85534,0.21
07/2018,85540,0.21
07/2018,85922,0.21
08/2018,04011,0.53
08/2018,85533,0.53
08/2018,85534,0.53
08/2018,85540,0.53
08/2018,85922,0.53
09/2018,04011,0.84
09/2018,85533,0.84
09/2018,85534,0.84
09/2018,85540,0.84
09/2018,85922,0.84
10/2018,04011,0.0
10/2018,85533,0.0
10/2018,85534,0.0
10/2018,85540,0.0
10/2018,85922,0.0
11/2018,04011,0.53
11/2018,85533,0.53
11/2018,85534,0.53
11/2018,85540,0.53
11/2018,85922,0.53
12/2018,04011,0.53
12/2018,85533,0.53
12/2018,85534,0.53
12/2018,85540,0.53
12/2018,85922,0.53
01/2019,04011,0.11
01/2019,85533,0.11
01/2019,85534,0.11
01/2019,85540,0.11
01/2019,85922,0.11
02/2019,04011,0.42
02/2019,85533,0.42
02/2019,85534,0.42
02/2019,85540,0.42
02/2019,85922,0.42
03/2019,04011,0.32
03/2019,85533,0.32
03/2019,85534,0.32
03/2019,85540,0.32
03/2019,85922,0.32
04/2019,04011,0.42
04/2019,85533,0.42
04/2019,85534,0.42
04/2019,85540,0.42
04/2019,85922,0.42
05/2019,04011,0.95
05/2019,85533,0.95
05/2019,85534,0.95
05/2019,85540,0.95
05/2019,85922,0.95
06/2019,04011,0.63
06/2019,85533,0.63
06/2019,85534,0.63
06/2019,85540,0.63
06/2019,85922,0.63
07/2019,04011,N/A
07/2019,85533,N/A
07/2019,85534,N/A
07/2019,85540,N/A
07/2019,85922,N/A
08/2019,04011,N/A
08/2019,85533,N/A
08/2019,85534,N/A
08/2019,85540,N/A
08/2019,85922,N/A
09/2019,04011,N/A
09/2019,85533,N/A
09/2019,85534,N/A
09/2019,85540,N/A
09/2019,85922,N/A
10/2019,04011,N/A
10/2019,85533,N/A
10/2019,85534,N/A
10/2019,85540,N/A
10/2019,85922,N/A
11/2019,04011,N/A
11/2019,85533,N/A
11/2019,85534,N/A
11/2019,85540,N/A
11/2019,85922,N/A
12/2019,04011,N/A
12/2019,85533,N/A
12/2019,85534,N/A
12/2019,85540,N/A
12/2019,85922,N/A
01/2020,04011,0.53
01/2020,85533,0.53
01/2020,85534,0.53
01/2020,85540,0.53
01/2020,85922,0.53
02/2020,04011,0.42
02/2020,85533,0.42
02/2020,85534,0.42
02/2020,85540,0.42
02/2020,85922,0.42
03/2020,04011,0.32
03/2020,85533,0.32
03/2020,85534,0.32
03/2020,85540,0.32
03/2020,85922,0.32
04/2020,04011,0.11
04/2020,85533,0.11
04/2020,85534,0.11
04/2020,85540,0.11
04/2020,85922,0.11
05/2020,04011,0.11
05/2020,85533,0.11
05/2020,85534,0.11
05/2020,85540,0.11
05/2020,85922,0.11
06/2020,04011,0.63
06/2020,85533,0.63
06/2020,85534,0.63
06/2020,85540,0.63
06/2020,85922,0.63
07/2020,04011,0.0
07/2020,85533,0.0
07/2020,85534,0.0
07/2020,85540,0.0
07/2020,85922,0.0
08/2020,04011,0.74
08/2020,85533,0.74
08/2020,85534,0.74
08/2020,85540,0.74
08/2020,85922,0.74
09/2020,04011,0.95
09/2020,85533,0.95
09/2020,85534,0.95
09/2020,85540,0.95
09/2020,85922,0.95
10/2020,04011,0.74
10/2020,85533,0.74
10/2020,85534,0.74
10/2020,85540,0.74
10/2020,85922,0.74
11/2020,04011,0.53
11/2020,85533,0.53
11/2020,85534,0.53
11/2020,85540,0.53
11/2020,85922,0.53
12/2020,04011,0.74
12/2020,85533,0.74
12/2020,85534,0.74
12/2020,85540,0.74
12/2020,85922,0.74
01/2021,04011,0.31
01/2021,85533,0.31
01/2021,85534,0.31
01/2021,85540,0.31
01/2021,85922,0.31
02/2021,04011,0.1
02/2021,85533,0.1
02/2021,85534,0.1
02/2021,85540,0.1
02/2021,85922,0.1
03/2021,04011,0.73
03/2021,85533,0.73
03/2021,85534,0.73
03/2021,85540,0.73
03/2021,85922,0.73
04/2021,04011,0.94
04/2021,85533,0.94
04/2021,85534,0.94
04/2021,85540,0.94
04/2021,85922,0.94
05/2021,04011,1.15
05/2021,85533,1.15
05/2021,85534,1.15
05/2021,85540,1.15
05/2021,85922,1.15
06/2021,04011,1.78
06/2021,85533,1.78
06/2021,85534,1.78
06/2021,85540,1.78
06/2021,85922,1.78
07/2021,04011,0.73
07/2021,85533,0.73
07/2021,85534,0.73
07/2021,85540,0.73
07/2021,85922,0.73
08/2021,04011,1.15
08/2021,85533,1.15
08/2021,85534,1.15
08/2021,85540,1.15
08/2021,85922,1.15
09/2021,04011,0.73
09/2021,85533,0.73
09/2021,85534,0.73
09/2021,85540,0.73
09/2021,85922,0.73
10/2021,04011,0.42
10/2021,85533,0.42
10/2021,85534,0.42
10/2021,85540,0.42
10/2021,85922,0.42
11/2021,04011,0.73
11/2021,85533,0.73
11/2021,85534,0.73
11/2021,85540,0.73
11/2021,85922,0.73
12/2021,04011,0.94
12/2021,85533,0.94
12/2021,85534,0.94
12/2021,85540,0.94
