Month,Zipcode,Crime rate per 1000
04/2018,85603,N/A
05/2018,85603,N/A
06/2018,85603,N/A
07/2018,85603,N/A
08/2018,85603,N/A
09/2018,85603,N/A
10/2018,85603,N/A
11/2018,85603,N/A
12/2018,85603,N/A
01/2019,85603,N/A
02/2019,85603,N/A
03/2019,85603,N/A
04/2019,85603,N/A
05/2019,85603,N/A
06/2019,85603,N/A
07/2019,85603,N/A
08/2019,85603,N/A
09/2019,85603,N/A
10/2019,85603,N/A
11/2019,85603,N/A
12/2019,85603,N/A
01/2020,85603,N/A
02/2020,85603,N/A
03/2020,85603,N/A
04/2020,85603,N/A
05/2020,85603,N/A
06/2020,85603,N/A
07/2020,85603,N/A
08/2020,85603,N/A
09/2020,85603,N/A
10/2020,85603,N/A
11/2020,85603,N/A
12/2020,85603,0.77
01/2021,85603,2.42
02/2021,85603,2.22
03/2021,85603,2.42
04/2021,85603,6.25
05/2021,85603,2.42
06/2021,85603,3.03
07/2021,85603,2.42
08/2021,85603,2.82
09/2021,85603,1.82
10/2021,85603,2.82
11/2021,85603,2.62
12/2021,85603,3.43
01/2022,85603,2.41
02/2022,85603,0.4
03/2022,85603,1.41
04/2022,85603,1.81
05/2022,85603,1.01
06/2022,85603,2.21
07/2022,85603,2.41
08/2022,85603,1.21
09/2022,85603,0.8
10/2022,85603,0.8
11/2022,85603,1.81
12/2022,85603,0.8
01/2023,85603,0.4
02/2023,85603,1.41
03/2023,85603,0.6
04/2023,85603,1.81
05/2023,85603,1.21
06/2023,85603,1.61
07/2023,85603,2.22
08/2023,85603,3.43
09/2023,85603,2.82
10/2023,85603,1.81
11/2023,85603,0.81
12/2023,85603,0.81
01/2018,85326,1.84
01/2018,85396,1.84
02/2018,85326,1.79
02/2018,85396,1.79
03/2018,85326,1.56
03/2018,85396,1.56
04/2018,85326,1.98
04/2018,85396,1.98
05/2018,85326,2.38
05/2018,85396,2.38
06/2018,85326,1.95
06/2018,85396,1.95
07/2018,85326,2.73
07/2018,85396,2.73
08/2018,85326,2.51
08/2018,85396,2.51
09/2018,85326,1.98
09/2018,85396,1.98
10/2018,85326,2.45
10/2018,85396,2.45
11/2018,85326,2.25
11/2018,85396,2.25
12/2018,85326,2.61
12/2018,85396,2.61
01/2019,85326,1.52
01/2019,85396,1.52
02/2019,85326,1.66
02/2019,85396,1.66
03/2019,85326,1.8
03/2019,85396,1.8
04/2019,85326,1.93
04/2019,85396,1.93
05/2019,85326,1.85
05/2019,85396,1.85
06/2019,85326,1.92
06/2019,85396,1.92
07/2019,85326,2.32
07/2019,85396,2.32
08/2019,85326,2.11
08/2019,85396,2.11
09/2019,85326,1.73
09/2019,85396,1.73
10/2019,85326,2.46
10/2019,85396,2.46
11/2019,85326,1.66
11/2019,85396,1.66
12/2019,85326,2.39
12/2019,85396,2.39
01/2020,85326,2.4
01/2020,85396,2.4
02/2020,85326,2.3
02/2020,85396,2.3
03/2020,85326,2.04
03/2020,85396,2.04
04/2020,85326,1.53
04/2020,85396,1.53
05/2020,85326,1.84
05/2020,85396,1.84
06/2020,85326,2.0
06/2020,85396,2.0
07/2020,85326,1.67
07/2020,85396,1.67
08/2020,85326,2.23
08/2020,85396,2.23
09/2020,85326,1.57
09/2020,85396,1.57
10/2020,85326,1.92
10/2020,85396,1.92
11/2020,85326,1.83
11/2020,85396,1.83
12/2020,85326,2.08
12/2020,85396,2.08
01/2021,85326,1.73
01/2021,85396,1.73
02/2021,85326,1.59
02/2021,85396,1.59
03/2021,85326,1.31
03/2021,85396,1.31
04/2021,85326,1.53
04/2021,85396,1.53
05/2021,85326,1.33
05/2021,85396,1.33
06/2021,85326,1.26
06/2021,85396,1.26
07/2021,85326,1.76
07/2021,85396,1.76
08/2021,85326,1.59
08/2021,85396,1.59
09/2021,85326,1.24
09/2021,85396,1.24
10/2021,85326,1.36
10/2021,85396,1.36
11/2021,85326,1.23
11/2021,85396,1.23
12/2021,85326,1.91
12/2021,85396,1.91
01/2022,85326,1.79
01/2022,85396,1.79
02/2022,85326,1.63
02/2022,85396,1.63
03/2022,85326,1.43
03/2022,85396,1.43
04/2022,85326,1.83
04/2022,85396,1.83
05/2022,85326,1.7
05/2022,85396,1.7
06/2022,85326,1.93
06/2022,85396,1.93
07/2022,85326,1.35
07/2022,85396,1.35
08/2022,85326,1.69
08/2022,85396,1.69
09/2022,85326,1.44
09/2022,85396,1.44
10/2022,85326,1.33
10/2022,85396,1.33
11/2022,85326,1.52
11/2022,85396,1.52
12/2022,85326,1.21
12/2022,85396,1.21
01/2023,85326,1.52
01/2023,85396,1.52
02/2023,85326,1.24
02/2023,85396,1.24
03/2023,85326,1.51
03/2023,85396,1.51
04/2023,85326,1.63
04/2023,85396,1.63
05/2023,85326,1.4
05/2023,85396,1.4
06/2023,85326,1.02
06/2023,85396,1.02
07/2023,85326,1.45
07/2023,85396,1.45
08/2023,85326,1.48
08/2023,85396,1.48
09/2023,85326,0.97
09/2023,85396,0.97
10/2023,85326,1.69
10/2023,85396,1.69
11/2023,85326,1.29
11/2023,85396,1.29
12/2023,85326,1.26
12/2023,85396,1.26
01/2018,86429,3.9
01/2018,86430,3.9
01/2018,86439,3.9
01/2018,86442,3.9
02/2018,86429,3.47
02/2018,86430,3.47
02/2018,86439,3.47
02/2018,86442,3.47
03/2018,86429,3.57
03/2018,86430,3.57
03/2018,86439,3.57
03/2018,86442,3.57
04/2018,86429,4.12
04/2018,86430,4.12
04/2018,86439,4.12
04/2018,86442,4.12
05/2018,86429,4.27
05/2018,86430,4.27
05/2018,86439,4.27
05/2018,86442,4.27
06/2018,86429,3.45
06/2018,86430,3.45
06/2018,86439,3.45
06/2018,86442,3.45
07/2018,86429,3.87
07/2018,86430,3.87
07/2018,86439,3.87
07/2018,86442,3.87
08/2018,86429,4.27
08/2018,86430,4.27
08/2018,86439,4.27
08/2018,86442,4.27
09/2018,86429,4.12
09/2018,86430,4.12
09/2018,86439,4.12
09/2018,86442,4.12
10/2018,86429,3.65
10/2018,86430,3.65
10/2018,86439,3.65
10/2018,86442,3.65
11/2018,86429,4.25
11/2018,86430,4.25
11/2018,86439,4.25
11/2018,86442,4.25
12/2018,86429,4.07
12/2018,86430,4.07
12/2018,86439,4.07
12/2018,86442,4.07
01/2019,86429,3.23
01/2019,86430,3.23
01/2019,86439,3.23
01/2019,86442,3.23
02/2019,86429,2.93
02/2019,86430,2.93
02/2019,86439,2.93
02/2019,86442,2.93
03/2019,86429,3.28
03/2019,86430,3.28
03/2019,86439,3.28
03/2019,86442,3.28
04/2019,86429,3.45
04/2019,86430,3.45
04/2019,86439,3.45
04/2019,86442,3.45
05/2019,86429,4.3
05/2019,86430,4.3
05/2019,86439,4.3
05/2019,86442,4.3
06/2019,86429,4.84
06/2019,86430,4.84
06/2019,86439,4.84
06/2019,86442,4.84
07/2019,86429,3.68
07/2019,86430,3.68
07/2019,86439,3.68
07/2019,86442,3.68
08/2019,86429,3.65
08/2019,86430,3.65
08/2019,86439,3.65
08/2019,86442,3.65
09/2019,86429,4.25
09/2019,86430,4.25
09/2019,86439,4.25
09/2019,86442,4.25
10/2019,86429,3.45
10/2019,86430,3.45
10/2019,86439,3.45
10/2019,86442,3.45
11/2019,86429,3.48
11/2019,86430,3.48
11/2019,86439,3.48
11/2019,86442,3.48
12/2019,86429,3.43
12/2019,86430,3.43
12/2019,86439,3.43
12/2019,86442,3.43
01/2020,86429,3.21
01/2020,86430,3.21
01/2020,86439,3.21
01/2020,86442,3.21
02/2020,86429,3.38
02/2020,86430,3.38
02/2020,86439,3.38
02/2020,86442,3.38
03/2020,86429,3.23
03/2020,86430,3.23
03/2020,86439,3.23
03/2020,86442,3.23
04/2020,86429,2.74
04/2020,86430,2.74
04/2020,86439,2.74
04/2020,86442,2.74
05/2020,86429,2.92
05/2020,86430,2.92
05/2020,86439,2.92
05/2020,86442,2.92
06/2020,86429,2.97
06/2020,86430,2.97
06/2020,86439,2.97
06/2020,86442,2.97
07/2020,86429,2.79
07/2020,86430,2.79
07/2020,86439,2.79
07/2020,86442,2.79
08/2020,86429,2.97
08/2020,86430,2.97
08/2020,86439,2.97
08/2020,86442,2.97
09/2020,86429,2.97
09/2020,86430,2.97
09/2020,86439,2.97
09/2020,86442,2.97
10/2020,86429,3.16
10/2020,86430,3.16
10/2020,86439,3.16
10/2020,86442,3.16
11/2020,86429,2.82
11/2020,86430,2.82
11/2020,86439,2.82
11/2020,86442,2.82
12/2020,86429,2.97
12/2020,86430,2.97
12/2020,86439,2.97
12/2020,86442,2.97
01/2021,86429,N/A
01/2021,86430,N/A
01/2021,86439,N/A
01/2021,86442,N/A
02/2021,86429,N/A
02/2021,86430,N/A
02/2021,86439,N/A
02/2021,86442,N/A
03/2021,86429,N/A
03/2021,86430,N/A
03/2021,86439,N/A
03/2021,86442,N/A
04/2021,86429,N/A
04/2021,86430,N/A
04/2021,86439,N/A
04/2021,86442,N/A
05/2021,86429,N/A
05/2021,86430,N/A
05/2021,86439,N/A
05/2021,86442,N/A
06/2021,86429,N/A
06/2021,86430,N/A
06/2021,86439,N/A
06/2021,86442,N/A
07/2021,86429,N/A
07/2021,86430,N/A
07/2021,86439,N/A
07/2021,86442,N/A
08/2021,86429,N/A
08/2021,86430,N/A
08/2021,86439,N/A
08/2021,86442,N/A
09/2021,86429,N/A
09/2021,86430,N/A
09/2021,86439,N/A
09/2021,86442,N/A
10/2021,86429,N/A
10/2021,86430,N/A
10/2021,86439,N/A
10/2021,86442,N/A
11/2021,86429,N/A
11/2021,86430,N/A
11/2021,86439,N/A
11/2021,86442,N/A
12/2021,86429,N/A
12/2021,86430,N/A
12/2021,86439,N/A
12/2021,86442,N/A
01/2022,86429,N/A
01/2022,86430,N/A
01/2022,86439,N/A
01/2022,86442,N/A
02/2022,86429,N/A
02/2022,86430,N/A
02/2022,86439,N/A
02/2022,86442,N/A
03/2022,86429,N/A
03/2022,86430,N/A
03/2022,86439,N/A
03/2022,86442,N/A
04/2022,86429,N/A
04/2022,86430,N/A
04/2022,86439,N/A
04/2022,86442,N/A
05/2022,86429,N/A
05/2022,86430,N/A
05/2022,86439,N/A
05/2022,86442,N/A
06/2022,86429,N/A
06/2022,86430,N/A
06/2022,86439,N/A
06/2022,86442,N/A
07/2022,86429,3.44
07/2022,86430,3.44
07/2022,86439,3.44
07/2022,86442,3.44
08/2022,86429,3.85
08/2022,86430,3.85
08/2022,86439,3.85
08/2022,86442,3.85
09/2022,86429,2.96
09/2022,86430,2.96
09/2022,86439,2.96
09/2022,86442,2.96
10/2022,86429,3.01
10/2022,86430,3.01
10/2022,86439,3.01
10/2022,86442,3.01
11/2022,86429,2.26
11/2022,86430,2.26
11/2022,86439,2.26
11/2022,86442,2.26
12/2022,86429,2.5
12/2022,86430,2.5
12/2022,86439,2.5
12/2022,86442,2.5
01/2023,86429,2.23
01/2023,86430,2.23
01/2023,86439,2.23
01/2023,86442,2.23
02/2023,86429,2.35
02/2023,86430,2.35
02/2023,86439,2.35
02/2023,86442,2.35
03/2023,86429,2.63
03/2023,86430,2.63
03/2023,86439,2.63
03/2023,86442,2.63
04/2023,86429,2.13
04/2023,86430,2.13
04/2023,86439,2.13
04/2023,86442,2.13
05/2023,86429,2.8
05/2023,86430,2.8
05/2023,86439,2.8
05/2023,86442,2.8
06/2023,86429,2.82
06/2023,86430,2.82
06/2023,86439,2.82
06/2023,86442,2.82
07/2023,86429,2.87
07/2023,86430,2.87
07/2023,86439,2.87
07/2023,86442,2.87
08/2023,86429,3.15
08/2023,86430,3.15
08/2023,86439,3.15
08/2023,86442,3.15
09/2023,86429,3.18
09/2023,86430,3.18
09/2023,86439,3.18
09/2023,86442,3.18
10/2023,86429,3.1
10/2023,86430,3.1
10/2023,86439,3.1
10/2023,86442,3.1
11/2023,86429,3.32
11/2023,86430,3.32
11/2023,86439,3.32
11/2023,86442,3.32
12/2023,86429,3.15
12/2023,86430,3.15
12/2023,86439,3.15
12/2023,86442,3.15
01/2018,85122,3.52
01/2018,85130,3.52
01/2018,85193,3.52
01/2018,85194,3.52
02/2018,85122,3.2
02/2018,85130,3.2
02/2018,85193,3.2
02/2018,85194,3.2
03/2018,85122,4.46
03/2018,85130,4.46
03/2018,85193,4.46
03/2018,85194,4.46
04/2018,85122,4.0
04/2018,85130,4.0
04/2018,85193,4.0
04/2018,85194,4.0
05/2018,85122,3.11
05/2018,85130,3.11
05/2018,85193,3.11
05/2018,85194,3.11
06/2018,85122,3.85
06/2018,85130,3.85
06/2018,85193,3.85
06/2018,85194,3.85
07/2018,85122,3.74
07/2018,85130,3.74
07/2018,85193,3.74
07/2018,85194,3.74
08/2018,85122,3.87
08/2018,85130,3.87
08/2018,85193,3.87
08/2018,85194,3.87
09/2018,85122,3.44
09/2018,85130,3.44
09/2018,85193,3.44
09/2018,85194,3.44
10/2018,85122,3.26
10/2018,85130,3.26
10/2018,85193,3.26
10/2018,85194,3.26
11/2018,85122,3.74
11/2018,85130,3.74
11/2018,85193,3.74
11/2018,85194,3.74
12/2018,85122,3.61
12/2018,85130,3.61
12/2018,85193,3.61
12/2018,85194,3.61
01/2019,85122,2.82
01/2019,85130,2.82
01/2019,85193,2.82
01/2019,85194,2.82
02/2019,85122,2.44
02/2019,85130,2.44
02/2019,85193,2.44
02/2019,85194,2.44
03/2019,85122,3.41
03/2019,85130,3.41
03/2019,85193,3.41
03/2019,85194,3.41
04/2019,85122,3.25
04/2019,85130,3.25
04/2019,85193,3.25
04/2019,85194,3.25
05/2019,85122,2.93
05/2019,85130,2.93
05/2019,85193,2.93
05/2019,85194,2.93
06/2019,85122,2.77
06/2019,85130,2.77
06/2019,85193,2.77
06/2019,85194,2.77
07/2019,85122,3.59
07/2019,85130,3.59
07/2019,85193,3.59
07/2019,85194,3.59
08/2019,85122,3.95
08/2019,85130,3.95
08/2019,85193,3.95
08/2019,85194,3.95
09/2019,85122,3.85
09/2019,85130,3.85
09/2019,85193,3.85
09/2019,85194,3.85
10/2019,85122,3.99
10/2019,85130,3.99
10/2019,85193,3.99
10/2019,85194,3.99
11/2019,85122,2.57
11/2019,85130,2.57
11/2019,85193,2.57
11/2019,85194,2.57
12/2019,85122,3.85
12/2019,85130,3.85
12/2019,85193,3.85
12/2019,85194,3.85
01/2020,85122,3.56
01/2020,85130,3.56
01/2020,85193,3.56
01/2020,85194,3.56
02/2020,85122,3.09
02/2020,85130,3.09
02/2020,85193,3.09
02/2020,85194,3.09
03/2020,85122,3.79
03/2020,85130,3.79
03/2020,85193,3.79
03/2020,85194,3.79
04/2020,85122,2.97
04/2020,85130,2.97
04/2020,85193,2.97
04/2020,85194,2.97
05/2020,85122,3.16
05/2020,85130,3.16
05/2020,85193,3.16
05/2020,85194,3.16
06/2020,85122,2.44
06/2020,85130,2.44
06/2020,85193,2.44
06/2020,85194,2.44
07/2020,85122,2.72
07/2020,85130,2.72
07/2020,85193,2.72
07/2020,85194,2.72
08/2020,85122,3.63
08/2020,85130,3.63
08/2020,85193,3.63
08/2020,85194,3.63
09/2020,85122,3.4
09/2020,85130,3.4
09/2020,85193,3.4
09/2020,85194,3.4
10/2020,85122,3.96
10/2020,85130,3.96
10/2020,85193,3.96
10/2020,85194,3.96
11/2020,85122,3.25
11/2020,85130,3.25
11/2020,85193,3.25
11/2020,85194,3.25
12/2020,85122,2.88
12/2020,85130,2.88
12/2020,85193,2.88
12/2020,85194,2.88
01/2021,85122,3.29
01/2021,85130,3.29
01/2021,85193,3.29
01/2021,85194,3.29
02/2021,85122,3.05
02/2021,85130,3.05
02/2021,85193,3.05
02/2021,85194,3.05
03/2021,85122,3.03
03/2021,85130,3.03
03/2021,85193,3.03
03/2021,85194,3.03
04/2021,85122,3.44
04/2021,85130,3.44
04/2021,85193,3.44
04/2021,85194,3.44
05/2021,85122,4.15
05/2021,85130,4.15
05/2021,85193,4.15
05/2021,85194,4.15
06/2021,85122,3.44
06/2021,85130,3.44
06/2021,85193,3.44
06/2021,85194,3.44
07/2021,85122,3.4
07/2021,85130,3.4
07/2021,85193,3.4
07/2021,85194,3.4
08/2021,85122,3.5
08/2021,85130,3.5
08/2021,85193,3.5
08/2021,85194,3.5
09/2021,85122,3.93
09/2021,85130,3.93
09/2021,85193,3.93
09/2021,85194,3.93
10/2021,85122,4.75
10/2021,85130,4.75
10/2021,85193,4.75
10/2021,85194,4.75
11/2021,85122,4.32
11/2021,85130,4.32
11/2021,85193,4.32
11/2021,85194,4.32
12/2021,85122,4.08
12/2021,85130,4.08
12/2021,85193,4.08
12/2021,85194,4.08
01/2022,85122,4.11
01/2022,85130,4.11
01/2022,85193,4.11
01/2022,85194,4.11
02/2022,85122,4.98
02/2022,85130,4.98
02/2022,85193,4.98
02/2022,85194,4.98
03/2022,85122,4.86
03/2022,85130,4.86
03/2022,85193,4.86
03/2022,85194,4.86
04/2022,85122,4.73
04/2022,85130,4.73
04/2022,85193,4.73
04/2022,85194,4.73
05/2022,85122,5.0
05/2022,85130,5.0
05/2022,85193,5.0
05/2022,85194,5.0
06/2022,85122,4.55
06/2022,85130,4.55
06/2022,85193,4.55
06/2022,85194,4.55
07/2022,85122,4.31
07/2022,85130,4.31
07/2022,85193,4.31
07/2022,85194,4.31
08/2022,85122,3.91
08/2022,85130,3.91
08/2022,85193,3.91
08/2022,85194,3.91
09/2022,85122,3.75
09/2022,85130,3.75
09/2022,85193,3.75
09/2022,85194,3.75
10/2022,85122,3.99
10/2022,85130,3.99
10/2022,85193,3.99
10/2022,85194,3.99
11/2022,85122,4.97
11/2022,85130,4.97
11/2022,85193,4.97
11/2022,85194,4.97
12/2022,85122,3.79
12/2022,85130,3.79
12/2022,85193,3.79
12/2022,85194,3.79
01/2023,85122,3.79
01/2023,85130,3.79
01/2023,85193,3.79
01/2023,85194,3.79
02/2023,85122,2.36
02/2023,85130,2.36
02/2023,85193,2.36
02/2023,85194,2.36
03/2023,85122,3.23
03/2023,85130,3.23
03/2023,85193,3.23
03/2023,85194,3.23
04/2023,85122,3.72
04/2023,85130,3.72
04/2023,85193,3.72
04/2023,85194,3.72
05/2023,85122,4.1
05/2023,85130,4.1
05/2023,85193,4.1
05/2023,85194,4.1
06/2023,85122,3.61
06/2023,85130,3.61
06/2023,85193,3.61
06/2023,85194,3.61
07/2023,85122,3.51
07/2023,85130,3.51
07/2023,85193,3.51
07/2023,85194,3.51
08/2023,85122,3.73
08/2023,85130,3.73
08/2023,85193,3.73
08/2023,85194,3.73
09/2023,85122,3.68
09/2023,85130,3.68
09/2023,85193,3.68
09/2023,85194,3.68
10/2023,85122,3.84
10/2023,85130,3.84
10/2023,85193,3.84
10/2023,85194,3.84
11/2023,85122,3.54
11/2023,85130,3.54
11/2023,85193,3.54
11/2023,85194,3.54
12/2023,85122,3.73
12/2023,85130,3.73
12/2023,85193,3.73
12/2023,85194,3.73
01/2018,85128,0.24
02/2018,85128,0.48
03/2018,85128,0.16
04/2018,85128,0.24
05/2018,85128,0.24
06/2018,85128,0.16
07/2018,85128,0.0
08/2018,85128,0.4
09/2018,85128,0.16
10/2018,85128,0.4
11/2018,85128,0.32
12/2018,85128,0.24
01/2019,85128,0.08
02/2019,85128,0.24
03/2019,85128,0.24
04/2019,85128,0.32
05/2019,85128,0.32
06/2019,85128,0.0
07/2019,85128,0.0
08/2019,85128,0.08
09/2019,85128,0.16
10/2019,85128,0.32
11/2019,85128,0.32
12/2019,85128,0.16
01/2020,85128,N/A
02/2020,85128,0.31
03/2020,85128,0.15
04/2020,85128,N/A
05/2020,85128,0.23
06/2020,85128,N/A
07/2020,85128,N/A
08/2020,85128,N/A
09/2020,85128,N/A
10/2020,85128,0.08
11/2020,85128,N/A
12/2020,85128,N/A
01/2021,85128,N/A
02/2021,85128,N/A
03/2021,85128,N/A
04/2021,85128,0.07
05/2021,85128,N/A
06/2021,85128,N/A
07/2021,85128,N/A
08/2021,85128,N/A
09/2021,85128,N/A
10/2021,85128,0.07
11/2021,85128,0.07
12/2021,85128,N/A
01/2022,85128,0.07
02/2022,85128,0.42
03/2022,85128,0.07
04/2022,85128,N/A
05/2022,85128,N/A
06/2022,85128,N/A
07/2022,85128,N/A
08/2022,85128,0.07
09/2022,85128,N/A
10/2022,85128,0.07
11/2022,85128,N/A
12/2022,85128,N/A
01/2023,85128,0.07
02/2023,85128,0.07
03/2023,85128,0.07
04/2023,85128,0.07
05/2023,85128,N/A
06/2023,85128,N/A
07/2023,85128,0.07
08/2023,85128,0.13
09/2023,85128,0.07
10/2023,85128,0.07
11/2023,85128,N/A
12/2023,85128,N/A
01/2018,85224,2.73
01/2018,85225,2.73
01/2018,85226,2.73
01/2018,85227,2.73
01/2018,85244,2.73
01/2018,85246,2.73
01/2018,85248,2.73
01/2018,85249,2.73
01/2018,85286,2.73
02/2018,85224,2.24
02/2018,85225,2.24
02/2018,85226,2.24
02/2018,85227,2.24
02/2018,85244,2.24
02/2018,85246,2.24
02/2018,85248,2.24
02/2018,85249,2.24
02/2018,85286,2.24
03/2018,85224,2.9
03/2018,85225,2.9
03/2018,85226,2.9
03/2018,85227,2.9
03/2018,85244,2.9
03/2018,85246,2.9
03/2018,85248,2.9
03/2018,85249,2.9
03/2018,85286,2.9
04/2018,85224,2.54
04/2018,85225,2.54
04/2018,85226,2.54
04/2018,85227,2.54
04/2018,85244,2.54
04/2018,85246,2.54
04/2018,85248,2.54
04/2018,85249,2.54
04/2018,85286,2.54
05/2018,85224,2.78
05/2018,85225,2.78
05/2018,85226,2.78
05/2018,85227,2.78
05/2018,85244,2.78
05/2018,85246,2.78
05/2018,85248,2.78
05/2018,85249,2.78
05/2018,85286,2.78
06/2018,85224,2.72
06/2018,85225,2.72
06/2018,85226,2.72
06/2018,85227,2.72
06/2018,85244,2.72
06/2018,85246,2.72
06/2018,85248,2.72
06/2018,85249,2.72
06/2018,85286,2.72
07/2018,85224,2.62
07/2018,85225,2.62
07/2018,85226,2.62
07/2018,85227,2.62
07/2018,85244,2.62
07/2018,85246,2.62
07/2018,85248,2.62
07/2018,85249,2.62
07/2018,85286,2.62
08/2018,85224,2.55
08/2018,85225,2.55
08/2018,85226,2.55
08/2018,85227,2.55
08/2018,85244,2.55
08/2018,85246,2.55
08/2018,85248,2.55
08/2018,85249,2.55
08/2018,85286,2.55
09/2018,85224,2.53
09/2018,85225,2.53
09/2018,85226,2.53
09/2018,85227,2.53
09/2018,85244,2.53
09/2018,85246,2.53
09/2018,85248,2.53
09/2018,85249,2.53
09/2018,85286,2.53
10/2018,85224,2.42
10/2018,85225,2.42
10/2018,85226,2.42
10/2018,85227,2.42
10/2018,85244,2.42
10/2018,85246,2.42
10/2018,85248,2.42
10/2018,85249,2.42
10/2018,85286,2.42
11/2018,85224,2.57
11/2018,85225,2.57
11/2018,85226,2.57
11/2018,85227,2.57
11/2018,85244,2.57
11/2018,85246,2.57
11/2018,85248,2.57
11/2018,85249,2.57
11/2018,85286,2.57
12/2018,85224,2.74
12/2018,85225,2.74
12/2018,85226,2.74
12/2018,85227,2.74
12/2018,85244,2.74
12/2018,85246,2.74
12/2018,85248,2.74
12/2018,85249,2.74
12/2018,85286,2.74
01/2019,85224,2.64
01/2019,85225,2.64
01/2019,85226,2.64
01/2019,85227,2.64
01/2019,85244,2.64
01/2019,85246,2.64
01/2019,85248,2.64
01/2019,85249,2.64
01/2019,85286,2.64
02/2019,85224,2.17
02/2019,85225,2.17
02/2019,85226,2.17
02/2019,85227,2.17
02/2019,85244,2.17
02/2019,85246,2.17
02/2019,85248,2.17
02/2019,85249,2.17
02/2019,85286,2.17
03/2019,85224,2.59
03/2019,85225,2.59
03/2019,85226,2.59
03/2019,85227,2.59
03/2019,85244,2.59
03/2019,85246,2.59
03/2019,85248,2.59
03/2019,85249,2.59
03/2019,85286,2.59
04/2019,85224,2.31
04/2019,85225,2.31
04/2019,85226,2.31
04/2019,85227,2.31
04/2019,85244,2.31
04/2019,85246,2.31
04/2019,85248,2.31
04/2019,85249,2.31
04/2019,85286,2.31
05/2019,85224,2.29
05/2019,85225,2.29
05/2019,85226,2.29
05/2019,85227,2.29
05/2019,85244,2.29
05/2019,85246,2.29
05/2019,85248,2.29
05/2019,85249,2.29
05/2019,85286,2.29
06/2019,85224,2.39
06/2019,85225,2.39
06/2019,85226,2.39
06/2019,85227,2.39
06/2019,85244,2.39
06/2019,85246,2.39
06/2019,85248,2.39
06/2019,85249,2.39
06/2019,85286,2.39
07/2019,85224,2.54
07/2019,85225,2.54
07/2019,85226,2.54
07/2019,85227,2.54
07/2019,85244,2.54
07/2019,85246,2.54
07/2019,85248,2.54
07/2019,85249,2.54
07/2019,85286,2.54
08/2019,85224,2.59
08/2019,85225,2.59
08/2019,85226,2.59
08/2019,85227,2.59
08/2019,85244,2.59
08/2019,85246,2.59
08/2019,85248,2.59
08/2019,85249,2.59
08/2019,85286,2.59
09/2019,85224,2.62
09/2019,85225,2.62
09/2019,85226,2.62
09/2019,85227,2.62
09/2019,85244,2.62
09/2019,85246,2.62
09/2019,85248,2.62
09/2019,85249,2.62
09/2019,85286,2.62
10/2019,85224,2.78
10/2019,85225,2.78
10/2019,85226,2.78
10/2019,85227,2.78
10/2019,85244,2.78
10/2019,85246,2.78
10/2019,85248,2.78
10/2019,85249,2.78
10/2019,85286,2.78
11/2019,85224,2.55
11/2019,85225,2.55
11/2019,85226,2.55
11/2019,85227,2.55
11/2019,85244,2.55
11/2019,85246,2.55
11/2019,85248,2.55
11/2019,85249,2.55
11/2019,85286,2.55
12/2019,85224,2.91
12/2019,85225,2.91
12/2019,85226,2.91
12/2019,85227,2.91
12/2019,85244,2.91
12/2019,85246,2.91
12/2019,85248,2.91
12/2019,85249,2.91
12/2019,85286,2.91
01/2020,85224,2.94
01/2020,85225,2.94
01/2020,85226,2.94
01/2020,85227,2.94
01/2020,85244,2.94
01/2020,85246,2.94
01/2020,85248,2.94
01/2020,85249,2.94
01/2020,85286,2.94
02/2020,85224,2.42
02/2020,85225,2.42
02/2020,85226,2.42
02/2020,85227,2.42
02/2020,85244,2.42
02/2020,85246,2.42
02/2020,85248,2.42
02/2020,85249,2.42
02/2020,85286,2.42
03/2020,85224,2.97
03/2020,85225,2.97
03/2020,85226,2.97
03/2020,85227,2.97
03/2020,85244,2.97
03/2020,85246,2.97
03/2020,85248,2.97
03/2020,85249,2.97
03/2020,85286,2.97
04/2020,85224,2.13
04/2020,85225,2.13
04/2020,85226,2.13
04/2020,85227,2.13
04/2020,85244,2.13
04/2020,85246,2.13
04/2020,85248,2.13
04/2020,85249,2.13
04/2020,85286,2.13
05/2020,85224,2.41
05/2020,85225,2.41
05/2020,85226,2.41
05/2020,85227,2.41
05/2020,85244,2.41
05/2020,85246,2.41
05/2020,85248,2.41
05/2020,85249,2.41
05/2020,85286,2.41
06/2020,85224,2.19
06/2020,85225,2.19
06/2020,85226,2.19
06/2020,85227,2.19
06/2020,85244,2.19
06/2020,85246,2.19
06/2020,85248,2.19
06/2020,85249,2.19
06/2020,85286,2.19
07/2020,85224,2.2
07/2020,85225,2.2
07/2020,85226,2.2
07/2020,85227,2.2
07/2020,85244,2.2
07/2020,85246,2.2
07/2020,85248,2.2
07/2020,85249,2.2
07/2020,85286,2.2
08/2020,85224,2.16
08/2020,85225,2.16
08/2020,85226,2.16
08/2020,85227,2.16
08/2020,85244,2.16
08/2020,85246,2.16
08/2020,85248,2.16
08/2020,85249,2.16
08/2020,85286,2.16
09/2020,85224,2.42
09/2020,85225,2.42
09/2020,85226,2.42
09/2020,85227,2.42
09/2020,85244,2.42
09/2020,85246,2.42
09/2020,85248,2.42
09/2020,85249,2.42
09/2020,85286,2.42
10/2020,85224,2.48
10/2020,85225,2.48
10/2020,85226,2.48
10/2020,85227,2.48
10/2020,85244,2.48
10/2020,85246,2.48
10/2020,85248,2.48
