Month,Zipcode,Crime rate per 1000
12/2018,85017,4.73
01/2019,85017,4.74
02/2019,85017,4.16
03/2019,85017,4.58
04/2019,85017,4.64
05/2019,85017,5.01
06/2019,85017,4.82
07/2019,85017,4.8
08/2019,85017,4.9
09/2019,85017,4.7
10/2019,85017,4.87
11/2019,85017,4.6
12/2019,85017,4.94
01/2020,85017,5.02
02/2020,85017,0.19
03/2020,85017,4.89
04/2020,85017,4.78
05/2020,85017,4.89
06/2020,85017,4.18
07/2020,85017,4.15
08/2020,85017,4.58
09/2020,85017,4.39
10/2020,85017,4.89
11/2020,85017,4.8
12/2020,85017,4.95
01/2021,85017,4.83
02/2021,85017,4.73
03/2021,85017,4.83
04/2021,85017,4.32
05/2021,85017,4.67
06/2021,85017,4.54
07/2021,85017,4.77
08/2021,85017,4.93
09/2021,85017,4.96
10/2021,85017,4.91
11/2021,85017,4.72
12/2021,85017,4.65
01/2022,85017,4.84
02/2022,85017,4.32
03/2022,85017,4.86
04/2022,85017,4.72
05/2022,85017,4.85
06/2022,85017,4.47
07/2022,85017,4.37
08/2022,85017,4.42
09/2022,85017,4.33
10/2022,85017,4.38
11/2022,85017,3.92
12/2022,85017,4.16
01/2023,85017,4.21
02/2023,85017,3.72
03/2023,85017,4.08
04/2023,85017,4.02
05/2023,85017,4.24
06/2023,85017,3.95
07/2023,85017,3.98
08/2023,85017,4.1
09/2023,85017,4.12
10/2023,85017,4.09
11/2023,85017,4.02
12/2023,85017,3.89
01/2018,85018,5.17
02/2018,85018,4.55
03/2018,85018,4.63
04/2018,85018,4.92
05/2018,85018,5.01
06/2018,85018,4.61
07/2018,85018,4.84
08/2018,85018,4.83
09/2018,85018,4.78
10/2018,85018,4.97
11/2018,85018,4.63
12/2018,85018,4.73
01/2019,85018,4.74
02/2019,85018,4.16
03/2019,85018,4.58
04/2019,85018,4.64
05/2019,85018,5.01
06/2019,85018,4.82
07/2019,85018,4.8
08/2019,85018,4.9
09/2019,85018,4.7
10/2019,85018,4.87
11/2019,85018,4.6
12/2019,85018,4.94
01/2020,85018,5.02
02/2020,85018,0.19
03/2020,85018,4.89
04/2020,85018,4.78
05/2020,85018,4.89
06/2020,85018,4.18
07/2020,85018,4.15
08/2020,85018,4.58
09/2020,85018,4.39
10/2020,85018,4.89
11/2020,85018,4.8
12/2020,85018,4.95
01/2021,85018,4.83
02/2021,85018,4.73
03/2021,85018,4.83
04/2021,85018,4.32
05/2021,85018,4.67
06/2021,85018,4.54
07/2021,85018,4.77
08/2021,85018,4.93
09/2021,85018,4.96
10/2021,85018,4.91
11/2021,85018,4.72
12/2021,85018,4.65
01/2022,85018,4.84
02/2022,85018,4.32
03/2022,85018,4.86
04/2022,85018,4.72
05/2022,85018,4.85
06/2022,85018,4.47
07/2022,85018,4.37
08/2022,85018,4.42
09/2022,85018,4.33
10/2022,85018,4.38
11/2022,85018,3.92
12/2022,85018,4.16
01/2023,85018,4.21
02/2023,85018,3.72
03/2023,85018,4.08
04/2023,85018,4.02
05/2023,85018,4.24
06/2023,85018,3.95
07/2023,85018,3.98
08/2023,85018,4.1
09/2023,85018,4.12
10/2023,85018,4.09
11/2023,85018,4.02
12/2023,85018,3.89
01/2018,85019,5.17
02/2018,85019,4.55
03/2018,85019,4.63
04/2018,85019,4.92
05/2018,85019,5.01
06/2018,85019,4.61
07/2018,85019,4.84
08/2018,85019,4.83
09/2018,85019,4.78
10/2018,85019,4.97
11/2018,85019,4.63
12/2018,85019,4.73
01/2019,85019,4.74
02/2019,85019,4.16
03/2019,85019,4.58
04/2019,85019,4.64
05/2019,85019,5.01
06/2019,85019,4.82
07/2019,85019,4.8
08/2019,85019,4.9
09/2019,85019,4.7
10/2019,85019,4.87
11/2019,85019,4.6
12/2019,85019,4.94
01/2020,85019,5.02
02/2020,85019,0.19
03/2020,85019,4.89
04/2020,85019,4.78
05/2020,85019,4.89
06/2020,85019,4.18
07/2020,85019,4.15
08/2020,85019,4.58
09/2020,85019,4.39
10/2020,85019,4.89
11/2020,85019,4.8
12/2020,85019,4.95
01/2021,85019,4.83
02/2021,85019,4.73
03/2021,85019,4.83
04/2021,85019,4.32
05/2021,85019,4.67
06/2021,85019,4.54
07/2021,85019,4.77
08/2021,85019,4.93
09/2021,85019,4.96
10/2021,85019,4.91
11/2021,85019,4.72
12/2021,85019,4.65
01/2022,85019,4.84
02/2022,85019,4.32
03/2022,85019,4.86
04/2022,85019,4.72
05/2022,85019,4.85
06/2022,85019,4.47
07/2022,85019,4.37
08/2022,85019,4.42
09/2022,85019,4.33
10/2022,85019,4.38
11/2022,85019,3.92
12/2022,85019,4.16
01/2023,85019,4.21
02/2023,85019,3.72
03/2023,85019,4.08
04/2023,85019,4.02
05/2023,85019,4.24
06/2023,85019,3.95
07/2023,85019,3.98
08/2023,85019,4.1
09/2023,85019,4.12
10/2023,85019,4.09
11/2023,85019,4.02
12/2023,85019,3.89
01/2018,85020,5.17
02/2018,85020,4.55
03/2018,85020,4.63
04/2018,85020,4.92
05/2018,85020,5.01
06/2018,85020,4.61
07/2018,85020,4.84
08/2018,85020,4.83
09/2018,85020,4.78
10/2018,85020,4.97
11/2018,85020,4.63
12/2018,85020,4.73
01/2019,85020,4.74
02/2019,85020,4.16
03/2019,85020,4.58
04/2019,85020,4.64
05/2019,85020,5.01
06/2019,85020,4.82
07/2019,85020,4.8
08/2019,85020,4.9
09/2019,85020,4.7
10/2019,85020,4.87
11/2019,85020,4.6
12/2019,85020,4.94
01/2020,85020,5.02
02/2020,85020,0.19
03/2020,85020,4.89
04/2020,85020,4.78
05/2020,85020,4.89
06/2020,85020,4.18
07/2020,85020,4.15
08/2020,85020,4.58
09/2020,85020,4.39
10/2020,85020,4.89
11/2020,85020,4.8
12/2020,85020,4.95
01/2021,85020,4.83
02/2021,85020,4.73
03/2021,85020,4.83
04/2021,85020,4.32
05/2021,85020,4.67
06/2021,85020,4.54
07/2021,85020,4.77
08/2021,85020,4.93
09/2021,85020,4.96
10/2021,85020,4.91
11/2021,85020,4.72
12/2021,85020,4.65
01/2022,85020,4.84
02/2022,85020,4.32
03/2022,85020,4.86
04/2022,85020,4.72
05/2022,85020,4.85
06/2022,85020,4.47
07/2022,85020,4.37
08/2022,85020,4.42
09/2022,85020,4.33
10/2022,85020,4.38
11/2022,85020,3.92
12/2022,85020,4.16
01/2023,85020,4.21
02/2023,85020,3.72
03/2023,85020,4.08
04/2023,85020,4.02
05/2023,85020,4.24
06/2023,85020,3.95
07/2023,85020,3.98
08/2023,85020,4.1
09/2023,85020,4.12
10/2023,85020,4.09
11/2023,85020,4.02
12/2023,85020,3.89
01/2018,85021,5.17
02/2018,85021,4.55
03/2018,85021,4.63
04/2018,85021,4.92
05/2018,85021,5.01
06/2018,85021,4.61
07/2018,85021,4.84
08/2018,85021,4.83
09/2018,85021,4.78
10/2018,85021,4.97
11/2018,85021,4.63
12/2018,85021,4.73
01/2019,85021,4.74
02/2019,85021,4.16
03/2019,85021,4.58
04/2019,85021,4.64
05/2019,85021,5.01
06/2019,85021,4.82
07/2019,85021,4.8
08/2019,85021,4.9
09/2019,85021,4.7
10/2019,85021,4.87
11/2019,85021,4.6
12/2019,85021,4.94
01/2020,85021,5.02
02/2020,85021,0.19
03/2020,85021,4.89
04/2020,85021,4.78
05/2020,85021,4.89
06/2020,85021,4.18
07/2020,85021,4.15
08/2020,85021,4.58
09/2020,85021,4.39
10/2020,85021,4.89
11/2020,85021,4.8
12/2020,85021,4.95
01/2021,85021,4.83
02/2021,85021,4.73
03/2021,85021,4.83
04/2021,85021,4.32
05/2021,85021,4.67
06/2021,85021,4.54
07/2021,85021,4.77
08/2021,85021,4.93
09/2021,85021,4.96
10/2021,85021,4.91
11/2021,85021,4.72
12/2021,85021,4.65
01/2022,85021,4.84
02/2022,85021,4.32
03/2022,85021,4.86
04/2022,85021,4.72
05/2022,85021,4.85
06/2022,85021,4.47
07/2022,85021,4.37
08/2022,85021,4.42
09/2022,85021,4.33
10/2022,85021,4.38
11/2022,85021,3.92
12/2022,85021,4.16
01/2023,85021,4.21
02/2023,85021,3.72
03/2023,85021,4.08
04/2023,85021,4.02
05/2023,85021,4.24
06/2023,85021,3.95
07/2023,85021,3.98
08/2023,85021,4.1
09/2023,85021,4.12
10/2023,85021,4.09
11/2023,85021,4.02
12/2023,85021,3.89
01/2018,85022,5.17
02/2018,85022,4.55
03/2018,85022,4.63
04/2018,85022,4.92
05/2018,85022,5.01
06/2018,85022,4.61
07/2018,85022,4.84
08/2018,85022,4.83
09/2018,85022,4.78
10/2018,85022,4.97
11/2018,85022,4.63
12/2018,85022,4.73
01/2019,85022,4.74
02/2019,85022,4.16
03/2019,85022,4.58
04/2019,85022,4.64
05/2019,85022,5.01
06/2019,85022,4.82
07/2019,85022,4.8
08/2019,85022,4.9
09/2019,85022,4.7
10/2019,85022,4.87
11/2019,85022,4.6
12/2019,85022,4.94
01/2020,85022,5.02
02/2020,85022,0.19
03/2020,85022,4.89
04/2020,85022,4.78
05/2020,85022,4.89
06/2020,85022,4.18
07/2020,85022,4.15
08/2020,85022,4.58
09/2020,85022,4.39
10/2020,85022,4.89
11/2020,85022,4.8
12/2020,85022,4.95
01/2021,85022,4.83
02/2021,85022,4.73
03/2021,85022,4.83
04/2021,85022,4.32
05/2021,85022,4.67
06/2021,85022,4.54
07/2021,85022,4.77
08/2021,85022,4.93
09/2021,85022,4.96
10/2021,85022,4.91
11/2021,85022,4.72
12/2021,85022,4.65
01/2022,85022,4.84
02/2022,85022,4.32
03/2022,85022,4.86
04/2022,85022,4.72
05/2022,85022,4.85
06/2022,85022,4.47
07/2022,85022,4.37
08/2022,85022,4.42
09/2022,85022,4.33
10/2022,85022,4.38
11/2022,85022,3.92
12/2022,85022,4.16
01/2023,85022,4.21
02/2023,85022,3.72
03/2023,85022,4.08
04/2023,85022,4.02
05/2023,85022,4.24
06/2023,85022,3.95
07/2023,85022,3.98
08/2023,85022,4.1
09/2023,85022,4.12
10/2023,85022,4.09
11/2023,85022,4.02
12/2023,85022,3.89
01/2018,85023,5.17
02/2018,85023,4.55
03/2018,85023,4.63
04/2018,85023,4.92
05/2018,85023,5.01
06/2018,85023,4.61
07/2018,85023,4.84
08/2018,85023,4.83
09/2018,85023,4.78
10/2018,85023,4.97
11/2018,85023,4.63
12/2018,85023,4.73
01/2019,85023,4.74
02/2019,85023,4.16
03/2019,85023,4.58
04/2019,85023,4.64
05/2019,85023,5.01
06/2019,85023,4.82
07/2019,85023,4.8
08/2019,85023,4.9
09/2019,85023,4.7
10/2019,85023,4.87
11/2019,85023,4.6
12/2019,85023,4.94
01/2020,85023,5.02
02/2020,85023,0.19
03/2020,85023,4.89
04/2020,85023,4.78
05/2020,85023,4.89
06/2020,85023,4.18
07/2020,85023,4.15
08/2020,85023,4.58
09/2020,85023,4.39
10/2020,85023,4.89
11/2020,85023,4.8
12/2020,85023,4.95
01/2021,85023,4.83
02/2021,85023,4.73
03/2021,85023,4.83
04/2021,85023,4.32
05/2021,85023,4.67
06/2021,85023,4.54
07/2021,85023,4.77
08/2021,85023,4.93
09/2021,85023,4.96
10/2021,85023,4.91
11/2021,85023,4.72
12/2021,85023,4.65
01/2022,85023,4.84
02/2022,85023,4.32
03/2022,85023,4.86
04/2022,85023,4.72
05/2022,85023,4.85
06/2022,85023,4.47
07/2022,85023,4.37
08/2022,85023,4.42
09/2022,85023,4.33
10/2022,85023,4.38
11/2022,85023,3.92
12/2022,85023,4.16
01/2023,85023,4.21
02/2023,85023,3.72
03/2023,85023,4.08
04/2023,85023,4.02
05/2023,85023,4.24
06/2023,85023,3.95
07/2023,85023,3.98
08/2023,85023,4.1
09/2023,85023,4.12
10/2023,85023,4.09
11/2023,85023,4.02
12/2023,85023,3.89
01/2018,85024,5.17
02/2018,85024,4.55
03/2018,85024,4.63
04/2018,85024,4.92
05/2018,85024,5.01
06/2018,85024,4.61
07/2018,85024,4.84
08/2018,85024,4.83
09/2018,85024,4.78
10/2018,85024,4.97
11/2018,85024,4.63
12/2018,85024,4.73
01/2019,85024,4.74
02/2019,85024,4.16
03/2019,85024,4.58
04/2019,85024,4.64
05/2019,85024,5.01
06/2019,85024,4.82
07/2019,85024,4.8
08/2019,85024,4.9
09/2019,85024,4.7
10/2019,85024,4.87
11/2019,85024,4.6
12/2019,85024,4.94
01/2020,85024,5.02
02/2020,85024,0.19
03/2020,85024,4.89
04/2020,85024,4.78
05/2020,85024,4.89
06/2020,85024,4.18
07/2020,85024,4.15
08/2020,85024,4.58
09/2020,85024,4.39
10/2020,85024,4.89
11/2020,85024,4.8
12/2020,85024,4.95
01/2021,85024,4.83
02/2021,85024,4.73
03/2021,85024,4.83
04/2021,85024,4.32
05/2021,85024,4.67
06/2021,85024,4.54
07/2021,85024,4.77
08/2021,85024,4.93
09/2021,85024,4.96
10/2021,85024,4.91
11/2021,85024,4.72
12/2021,85024,4.65
01/2022,85024,4.84
02/2022,85024,4.32
03/2022,85024,4.86
04/2022,85024,4.72
05/2022,85024,4.85
06/2022,85024,4.47
07/2022,85024,4.37
08/2022,85024,4.42
09/2022,85024,4.33
10/2022,85024,4.38
11/2022,85024,3.92
12/2022,85024,4.16
01/2023,85024,4.21
02/2023,85024,3.72
03/2023,85024,4.08
04/2023,85024,4.02
05/2023,85024,4.24
06/2023,85024,3.95
07/2023,85024,3.98
08/2023,85024,4.1
09/2023,85024,4.12
10/2023,85024,4.09
11/2023,85024,4.02
12/2023,85024,3.89
01/2018,85025,4.98
02/2018,85025,4.39
03/2018,85025,4.47
04/2018,85025,4.76
05/2018,85025,4.82
06/2018,85025,4.41
07/2018,85025,4.65
08/2018,85025,4.65
09/2018,85025,4.62
10/2018,85025,4.78
11/2018,85025,4.47
12/2018,85025,4.56
01/2019,85025,4.56
02/2019,85025,3.99
03/2019,85025,4.4
04/2019,85025,4.46
05/2019,85025,4.82
06/2019,85025,4.62
07/2019,85025,4.61
08/2019,85025,4.72
09/2019,85025,4.52
10/2019,85025,4.68
11/2019,85025,4.43
12/2019,85025,4.76
01/2020,85025,4.82
02/2020,85025,N/A
03/2020,85025,4.72
04/2020,85025,4.61
05/2020,85025,4.72
06/2020,85025,4.02
07/2020,85025,4.0
08/2020,85025,4.41
09/2020,85025,4.22
10/2020,85025,4.71
11/2020,85025,4.62
12/2020,85025,4.77
01/2021,85025,4.59
02/2021,85025,4.46
03/2021,85025,4.62
04/2021,85025,4.14
05/2021,85025,4.5
06/2021,85025,4.39
07/2021,85025,4.61
08/2021,85025,4.77
09/2021,85025,4.78
10/2021,85025,4.74
11/2021,85025,4.56
12/2021,85025,4.49
01/2022,85025,4.69
02/2022,85025,4.17
03/2022,85025,4.7
04/2022,85025,4.55
05/2022,85025,4.68
06/2022,85025,4.3
07/2022,85025,4.2
08/2022,85025,4.26
09/2022,85025,4.17
10/2022,85025,4.23
11/2022,85025,3.77
12/2022,85025,4.02
01/2023,85025,4.06
02/2023,85025,3.57
03/2023,85025,3.92
04/2023,85025,3.88
05/2023,85025,4.08
06/2023,85025,3.81
07/2023,85025,3.85
08/2023,85025,3.97
09/2023,85025,3.98
10/2023,85025,3.95
11/2023,85025,3.9
12/2023,85025,3.76
01/2018,85026,5.17
02/2018,85026,4.55
03/2018,85026,4.63
04/2018,85026,4.92
05/2018,85026,5.01
06/2018,85026,4.61
07/2018,85026,4.84
08/2018,85026,4.83
09/2018,85026,4.78
10/2018,85026,4.97
11/2018,85026,4.63
12/2018,85026,4.73
01/2019,85026,4.74
02/2019,85026,4.16
03/2019,85026,4.58
04/2019,85026,4.64
05/2019,85026,5.01
06/2019,85026,4.82
07/2019,85026,4.8
08/2019,85026,4.9
09/2019,85026,4.7
10/2019,85026,4.87
11/2019,85026,4.6
12/2019,85026,4.94
01/2020,85026,5.02
02/2020,85026,0.19
03/2020,85026,4.89
04/2020,85026,4.78
05/2020,85026,4.89
06/2020,85026,4.18
07/2020,85026,4.15
08/2020,85026,4.58
09/2020,85026,4.39
10/2020,85026,4.89
11/2020,85026,4.8
12/2020,85026,4.95
01/2021,85026,4.83
02/2021,85026,4.73
03/2021,85026,4.83
04/2021,85026,4.32
05/2021,85026,4.67
06/2021,85026,4.54
07/2021,85026,4.77
08/2021,85026,4.93
09/2021,85026,4.96
10/2021,85026,4.91
11/2021,85026,4.72
12/2021,85026,4.65
01/2022,85026,4.84
02/2022,85026,4.32
03/2022,85026,4.86
04/2022,85026,4.72
05/2022,85026,4.85
06/2022,85026,4.47
07/2022,85026,4.37
08/2022,85026,4.42
09/2022,85026,4.33
10/2022,85026,4.38
11/2022,85026,3.92
12/2022,85026,4.16
01/2023,85026,4.21
02/2023,85026,3.72
03/2023,85026,4.08
04/2023,85026,4.02
05/2023,85026,4.24
06/2023,85026,3.95
07/2023,85026,3.98
08/2023,85026,4.1
09/2023,85026,4.12
10/2023,85026,4.09
11/2023,85026,4.02
12/2023,85026,3.89
01/2018,85027,5.17
02/2018,85027,4.55
03/2018,85027,4.63
04/2018,85027,4.92
05/2018,85027,5.01
06/2018,85027,4.61
07/2018,85027,4.84
08/2018,85027,4.83
09/2018,85027,4.78
10/2018,85027,4.97
11/2018,85027,4.63
12/2018,85027,4.73
01/2019,85027,4.74
02/2019,85027,4.16
03/2019,85027,4.58
04/2019,85027,4.64
05/2019,85027,5.01
06/2019,85027,4.82
07/2019,85027,4.8
08/2019,85027,4.9
09/2019,85027,4.7
10/2019,85027,4.87
11/2019,85027,4.6
12/2019,85027,4.94
01/2020,85027,5.02
02/2020,85027,0.19
03/2020,85027,4.89
04/2020,85027,4.78
05/2020,85027,4.89
06/2020,85027,4.18
07/2020,85027,4.15
08/2020,85027,4.58
09/2020,85027,4.39
10/2020,85027,4.89
11/2020,85027,4.8
12/2020,85027,4.95
01/2021,85027,4.83
02/2021,85027,4.73
03/2021,85027,4.83
04/2021,85027,4.32
05/2021,85027,4.67
06/2021,85027,4.54
07/2021,85027,4.77
08/2021,85027,4.93
09/2021,85027,4.96
10/2021,85027,4.91
11/2021,85027,4.72
12/2021,85027,4.65
01/2022,85027,4.84
02/2022,85027,4.32
03/2022,85027,4.86
04/2022,85027,4.72
05/2022,85027,4.85
06/2022,85027,4.47
07/2022,85027,4.37
08/2022,85027,4.42
09/2022,85027,4.33
10/2022,85027,4.38
11/2022,85027,3.92
12/2022,85027,4.16
01/2023,85027,4.21
02/2023,85027,3.72
03/2023,85027,4.08
04/2023,85027,4.02
05/2023,85027,4.24
06/2023,85027,3.95
07/2023,85027,3.98
08/2023,85027,4.1
09/2023,85027,4.12
10/2023,85027,4.09
11/2023,85027,4.02
12/2023,85027,3.89
01/2018,85028,5.17
02/2018,85028,4.55
03/2018,85028,4.63
04/2018,85028,4.92
05/2018,85028,5.01
06/2018,85028,4.61
07/2018,85028,4.84
08/2018,85028,4.83
09/2018,85028,4.78
10/2018,85028,4.97
11/2018,85028,4.63
12/2018,85028,4.73
01/2019,85028,4.74
02/2019,85028,4.16
03/2019,85028,4.58
04/2019,85028,4.64
05/2019,85028,5.01
06/2019,85028,4.82
07/2019,85028,4.8
08/2019,85028,4.9
09/2019,85028,4.7
10/2019,85028,4.87
11/2019,85028,4.6
12/2019,85028,4.94
01/2020,85028,5.02
02/2020,85028,0.19
03/2020,85028,4.89
04/2020,85028,4.78
05/2020,85028,4.89
06/2020,85028,4.18
07/2020,85028,4.15
08/2020,85028,4.58
09/2020,85028,4.39
10/2020,85028,4.89
11/2020,85028,4.8
12/2020,85028,4.95
01/2021,85028,4.83
02/2021,85028,4.73
03/2021,85028,4.83
04/2021,85028,4.32
05/2021,85028,4.67
06/2021,85028,4.54
07/2021,85028,4.77
08/2021,85028,4.93
09/2021,85028,4.96
10/2021,85028,4.91
11/2021,85028,4.72
12/2021,85028,4.65
01/2022,85028,4.84
02/2022,85028,4.32
03/2022,85028,4.86
04/2022,85028,4.72
05/2022,85028,4.85
06/2022,85028,4.47
07/2022,85028,4.37
08/2022,85028,4.42
09/2022,85028,4.33
10/2022,85028,4.38
11/2022,85028,3.92
12/2022,85028,4.16
01/2023,85028,4.21
02/2023,85028,3.72
03/2023,85028,4.08
04/2023,85028,4.02
05/2023,85028,4.24
06/2023,85028,3.95
07/2023,85028,3.98
08/2023,85028,4.1
09/2023,85028,4.12
10/2023,85028,4.09
11/2023,85028,4.02
12/2023,85028,3.89
01/2018,85029,5.17
02/2018,85029,4.55
03/2018,85029,4.63
04/2018,85029,4.92
05/2018,85029,5.01
06/2018,85029,4.61
07/2018,85029,4.84
08/2018,85029,4.83
09/2018,85029,4.78
10/2018,85029,4.97
11/2018,85029,4.63
12/2018,85029,4.73
01/2019,85029,4.74
02/2019,85029,4.16
03/2019,85029,4.58
04/2019,85029,4.64
05/2019,85029,5.01
06/2019,85029,4.82
07/2019,85029,4.8
08/2019,85029,4.9
09/2019,85029,4.7
10/2019,85029,4.87
11/2019,85029,4.6
12/2019,85029,4.94
01/2020,85029,5.02
02/2020,85029,0.19
03/2020,85029,4.89
04/2020,85029,4.78
05/2020,85029,4.89
06/2020,85029,4.18
07/2020,85029,4.15
08/2020,85029,4.58
09/2020,85029,4.39
10/2020,85029,4.89
11/2020,85029,4.8
12/2020,85029,4.95
01/2021,85029,4.83
02/2021,85029,4.73
03/2021,85029,4.83
04/2021,85029,4.32
05/2021,85029,4.67
06/2021,85029,4.54
07/2021,85029,4.77
08/2021,85029,4.93
09/2021,85029,4.96
10/2021,85029,4.91
11/2021,85029,4.72
12/2021,85029,4.65
01/2022,85029,4.84
02/2022,85029,4.32
03/2022,85029,4.86
04/2022,85029,4.72
05/2022,85029,4.85
06/2022,85029,4.47
07/2022,85029,4.37
08/2022,85029,4.42
09/2022,85029,4.33
10/2022,85029,4.38
11/2022,85029,3.92
12/2022,85029,4.16
01/2023,85029,4.21
02/2023,85029,3.72
03/2023,85029,4.08
04/2023,85029,4.02
05/2023,85029,4.24
06/2023,85029,3.95
07/2023,85029,3.98
08/2023,85029,4.1
09/2023,85029,4.12
10/2023,85029,4.09
11/2023,85029,4.02
12/2023,85029,3.89
01/2018,85030,5.17
02/2018,85030,4.55
03/2018,85030,4.63
04/2018,85030,4.92
05/2018,85030,5.01
06/2018,85030,4.61
07/2018,85030,4.84
08/2018,85030,4.83
09/2018,85030,4.78
10/2018,85030,4.97
11/2018,85030,4.63
12/2018,85030,4.73
01/2019,85030,4.74
02/2019,85030,4.16
03/2019,85030,4.58
04/2019,85030,4.64
05/2019,85030,5.01
06/2019,85030,4.82
07/2019,85030,4.8
08/2019,85030,4.9
09/2019,85030,4.7
10/2019,85030,4.87
11/2019,85030,4.6
12/2019,85030,4.94
01/2020,85030,5.02
02/2020,85030,0.19
03/2020,85030,4.89
04/2020,85030,4.78
05/2020,85030,4.89
06/2020,85030,4.18
07/2020,85030,4.15
08/2020,85030,4.58
09/2020,85030,4.39
10/2020,85030,4.89
11/2020,85030,4.8
12/2020,85030,4.95
01/2021,85030,4.83
02/2021,85030,4.73
03/2021,85030,4.83
04/2021,85030,4.32
05/2021,85030,4.67
06/2021,85030,4.54
07/2021,85030,4.77
08/2021,85030,4.93
09/2021,85030,4.96
10/2021,85030,4.91
11/2021,85030,4.72
12/2021,85030,4.65
01/2022,85030,4.84
02/2022,85030,4.32
03/2022,85030,4.86
04/2022,85030,4.72
05/2022,85030,4.85
06/2022,85030,4.47
07/2022,85030,4.37
08/2022,85030,4.42
09/2022,85030,4.33
10/2022,85030,4.38
11/2022,85030,3.92
12/2022,85030,4.16
01/2023,85030,4.21
02/2023,85030,3.72
03/2023,85030,4.08
04/2023,85030,4.02
05/2023,85030,4.24
06/2023,85030,3.95
07/2023,85030,3.98
08/2023,85030,4.1
09/2023,85030,4.12
10/2023,85030,4.09
11/2023,85030,4.02
12/2023,85030,3.89
01/2018,85031,5.17
02/2018,85031,4.55
03/2018,85031,4.63
04/2018,85031,4.92
05/2018,85031,5.01
06/2018,85031,4.61
07/2018,85031,4.84
08/2018,85031,4.83
09/2018,85031,4.78
10/2018,85031,4.97
11/2018,85031,4.63
12/2018,85031,4.73
01/2019,85031,4.74
02/2019,85031,4.16
03/2019,85031,4.58
04/2019,85031,4.64
05/2019,85031,5.01
06/2019,85031,4.82
07/2019,85031,4.8
08/2019,85031,4.9
09/2019,85031,4.7
10/2019,85031,4.87
11/2019,85031,4.6
12/2019,85031,4.94
01/2020,85031,5.02
02/2020,85031,0.19
03/2020,85031,4.89
04/2020,85031,4.78
05/2020,85031,4.89
06/2020,85031,4.18
07/2020,85031,4.15
08/2020,85031,4.58
09/2020,85031,4.39
10/2020,85031,4.89
11/2020,85031,4.8
12/2020,85031,4.95
01/2021,85031,4.83
02/2021,85031,4.73
03/2021,85031,4.83
04/2021,85031,4.32
05/2021,85031,4.67
06/2021,85031,4.54
07/2021,85031,4.77
08/2021,85031,4.93
09/2021,85031,4.96
10/2021,85031,4.91
11/2021,85031,4.72
12/2021,85031,4.65
01/2022,85031,4.84
02/2022,85031,4.32
03/2022,85031,4.86
04/2022,85031,4.72
05/2022,85031,4.85
06/2022,85031,4.47
07/2022,85031,4.37
08/2022,85031,4.42
09/2022,85031,4.33
10/2022,85031,4.38
11/2022,85031,3.92
12/2022,85031,4.16
01/2023,85031,4.21
02/2023,85031,3.72
03/2023,85031,4.08
04/2023,85031,4.02
05/2023,85031,4.24
06/2023,85031,3.95
07/2023,85031,3.98
08/2023,85031,4.1
09/2023,85031,4.12
10/2023,85031,4.09
11/2023,85031,4.02
12/2023,85031,3.89
01/2018,85032,5.17
02/2018,85032,4.55
03/2018,85032,4.63
04/2018,85032,4.92
05/2018,85032,5.01
06/2018,85032,4.61
07/2018,85032,4.84
08/2018,85032,4.83
09/2018,85032,4.78
10/2018,85032,4.97
11/2018,85032,4.63
12/2018,85032,4.73
01/2019,85032,4.74
02/2019,85032,4.16
03/2019,85032,4.58
04/2019,85032,4.64
05/2019,85032,5.01
06/2019,85032,4.82
07/2019,85032,4.8
08/2019,85032,4.9
09/2019,85032,4.7
10/2019,85032,4.87
11/2019,85032,4.6
12/2019,85032,4.94
01/2020,85032,5.02
02/2020,85032,0.19
03/2020,85032,4.89
04/2020,85032,4.78
05/2020,85032,4.89
06/2020,85032,4.18
07/2020,85032,4.15
08/2020,85032,4.58
09/2020,85032,4.39
10/2020,85032,4.89
11/2020,85032,4.8
12/2020,85032,4.95
01/2021,85032,4.83
02/2021,85032,4.73
03/2021,85032,4.83
04/2021,85032,4.32
05/2021,85032,4.67
06/2021,85032,4.54
07/2021,85032,4.77
08/2021,85032,4.93
09/2021,85032,4.96
10/2021,85032,4.91
11/2021,85032,4.72
12/2021,85032,4.65
01/2022,85032,4.84
02/2022,85032,4.32
03/2022,85032,4.86
04/2022,85032,4.72
05/2022,85032,4.85
06/2022,85032,4.47
07/2022,85032,4.37
08/2022,85032,4.42
09/2022,85032,4.33
10/2022,85032,4.38
11/2022,85032,3.92
12/2022,85032,4.16
01/2023,85032,4.21
02/2023,85032,3.72
03/2023,85032,4.08
04/2023,85032,4.02
05/2023,85032,4.24
06/2023,85032,3.95
07/2023,85032,3.98
08/2023,85032,4.1
09/2023,85032,4.12
10/2023,85032,4.09
11/2023,85032,4.02
12/2023,85032,3.89
01/2018,85033,5.17
02/2018,85033,4.55
03/2018,85033,4.63
04/2018,85033,4.92
05/2018,85033,5.01
06/2018,85033,4.61
07/2018,85033,4.84
08/2018,85033,4.83
09/2018,85033,4.78
10/2018,85033,4.97
11/2018,85033,4.63
12/2018,85033,4.73
01/2019,85033,4.74
02/2019,85033,4.16
03/2019,85033,4.58
04/2019,85033,4.64
05/2019,85033,5.01
06/2019,85033,4.82
07/2019,85033,4.8
08/2019,85033,4.9
09/2019,85033,4.7
10/2019,85033,4.87
11/2019,85033,4.6
12/2019,85033,4.94
