zipcode,2018,2019,2020,2021,2022,2023
29827,30490.0,40848.0,34441.0,42668.0,45520.0,44688.0
29828,33409.0,33555.0,36346.0,37422.0,39375.0,
29829,53899.0,53212.0,58340.0,59617.0,62500.0,76025.0
29831,44935.0,44578.0,32421.0,43000.0,47289.0,51295.0
29832,33780.0,35147.0,39346.0,40417.0,45437.0,43125.0
29834,30633.0,32438.0,36786.0,44318.0,48627.0,42500.0
29835,41205.0,42170.0,50212.0,52895.0,55313.0,54478.0
29836,34632.0,43450.0,,,,26375.0
29838,60179.0,64904.0,,78523.0,91184.0,95100.0
29840,16382.0,,36367.0,36784.0,41715.0,41534.0
29841,49077.0,52516.0,54614.0,59704.0,64079.0,72811.0
29842,39750.0,41433.0,34864.0,44186.0,56816.0,58259.0
29843,36346.0,32308.0,47615.0,55096.0,50170.0,36042.0
29844,71667.0,75625.0,54130.0,45938.0,39531.0,
29845,38750.0,36250.0,40208.0,52675.0,55214.0,57100.0
29847,44471.0,40786.0,53250.0,55000.0,56250.0,69219.0
29848,45179.0,42773.0,38625.0,46364.0,50463.0,56250.0
29849,38636.0,38194.0,42708.0,46250.0,49435.0,69375.0
29850,23359.0,,,,,
29851,43780.0,46149.0,53847.0,54207.0,57696.0,65882.0
29853,40664.0,31598.0,33078.0,42054.0,43934.0,39003.0
29856,41500.0,39306.0,45517.0,41992.0,47036.0,49167.0
29860,80433.0,77875.0,76819.0,83626.0,88591.0,93663.0
29902,52813.0,59208.0,60421.0,62537.0,73228.0,72564.0
29905,78750.0,78750.0,,,,
29906,47391.0,51346.0,52546.0,53808.0,60041.0,61350.0
29907,67679.0,73051.0,74872.0,78199.0,85203.0,90777.0
29909,68351.0,72744.0,75194.0,78967.0,86159.0,91376.0
29910,70414.0,74489.0,77253.0,83292.0,92421.0,96122.0
29911,33494.0,35139.0,51250.0,37614.0,39855.0,56635.0
29915,140865.0,137813.0,129667.0,136413.0,146349.0,153821.0
29916,55227.0,65492.0,59973.0,67961.0,75065.0,73333.0
29918,31056.0,27981.0,34455.0,30259.0,33496.0,38657.0
29920,51625.0,51467.0,63082.0,64215.0,69025.0,72865.0
29921,31615.0,32083.0,95189.0,71667.0,76667.0,
29922,26625.0,29044.0,30773.0,31209.0,34130.0,34667.0
29923,19583.0,19423.0,26563.0,28250.0,32833.0,29583.0
29924,33763.0,34527.0,41250.0,46723.0,46006.0,39914.0
29926,72388.0,82994.0,88531.0,88464.0,95090.0,101573.0
29927,41087.0,43855.0,53500.0,56429.0,69635.0,70718.0
29928,77725.0,88614.0,85879.0,88170.0,95070.0,97979.0
29929,40385.0,31107.0,43000.0,51765.0,56170.0,58995.0
29932,19688.0,19148.0,18917.0,,48571.0,60250.0
29934,34141.0,37746.0,38301.0,45192.0,49302.0,85074.0
29935,40998.0,44646.0,50295.0,57478.0,71364.0,64631.0
29936,40478.0,43191.0,38403.0,38615.0,43627.0,46073.0
29939,26875.0,32083.0,28542.0,38281.0,,
29940,39194.0,40417.0,43701.0,45902.0,48226.0,50642.0
29941,22163.0,28472.0,28311.0,101591.0,112443.0,116700.0
29943,30082.0,32877.0,33466.0,35425.0,,66445.0
29944,32143.0,34148.0,37670.0,37101.0,40707.0,51573.0
29945,34685.0,36391.0,40752.0,46528.0,50222.0,48371.0
30002,59931.0,68679.0,66339.0,79091.0,86836.0,87813.0
30004,111925.0,119859.0,124396.0,129724.0,136124.0,147996.0
30005,127764.0,128578.0,136870.0,152326.0,162808.0,170951.0
30008,47702.0,51878.0,56496.0,60739.0,68218.0,73130.0
30009,91811.0,105890.0,113562.0,136384.0,135081.0,135819.0
30011,62283.0,66027.0,70250.0,73195.0,85274.0,84776.0
30012,43492.0,47411.0,47507.0,51001.0,56825.0,60169.0
30013,61085.0,62854.0,67216.0,69137.0,70987.0,71086.0
30014,48076.0,52226.0,52888.0,59442.0,68163.0,71055.0
30016,54575.0,57503.0,59730.0,65141.0,70933.0,74276.0
30017,93813.0,97594.0,102131.0,104761.0,109890.0,95654.0
30018,,,,80288.0,,69375.0
30019,96742.0,99604.0,98237.0,103700.0,111033.0,115275.0
30021,34360.0,36961.0,37473.0,42481.0,50020.0,48158.0
30022,105988.0,113422.0,120776.0,129303.0,145351.0,153022.0
30024,108845.0,113333.0,120878.0,127374.0,135679.0,139918.0
30025,69710.0,70677.0,83947.0,86573.0,88732.0,91125.0
30028,87759.0,93518.0,106673.0,115816.0,126485.0,132569.0
30030,81331.0,86698.0,103083.0,112145.0,117774.0,127318.0
30032,38448.0,40485.0,42404.0,45436.0,54787.0,61292.0
30033,78053.0,82726.0,89178.0,94124.0,105260.0,107647.0
30034,51603.0,53662.0,52806.0,54828.0,59067.0,60551.0
30035,43595.0,43761.0,42620.0,46169.0,53780.0,65733.0
30038,48203.0,51862.0,52435.0,61050.0,68650.0,70860.0
30039,66774.0,75546.0,78311.0,81425.0,87792.0,90500.0
30040,94377.0,101181.0,105387.0,114900.0,128052.0,133028.0
30041,107284.0,112396.0,117605.0,124517.0,135591.0,141825.0
30043,76493.0,77443.0,77437.0,81640.0,90738.0,91299.0
30044,61130.0,62958.0,67764.0,68644.0,74244.0,76133.0
30045,79568.0,74219.0,78093.0,81867.0,95554.0,98702.0
30046,49084.0,52789.0,55050.0,54018.0,59225.0,63379.0
30047,70307.0,74521.0,74671.0,76498.0,85985.0,85909.0
30052,67394.0,69620.0,74875.0,81222.0,86512.0,90567.0
30054,61843.0,63194.0,64354.0,68226.0,71370.0,73750.0
30055,69595.0,67768.0,75181.0,78284.0,84881.0,85208.0
30056,50462.0,56250.0,54103.0,65625.0,67917.0,80444.0
30058,51470.0,54423.0,55444.0,59549.0,63316.0,62633.0
30060,44597.0,48506.0,50611.0,53414.0,58782.0,62180.0
30062,99101.0,102269.0,106283.0,115953.0,124665.0,128981.0
30064,90567.0,93413.0,97286.0,101060.0,114496.0,118511.0
30066,90034.0,91840.0,94846.0,101080.0,108309.0,112067.0
30067,57816.0,60281.0,61718.0,64149.0,72083.0,76537.0
30068,117475.0,120851.0,125520.0,131155.0,143077.0,142911.0
30070,17404.0,15859.0,17813.0,30000.0,41964.0,62589.0
30071,49175.0,52672.0,58472.0,54835.0,62262.0,61351.0
30072,55114.0,55250.0,57708.0,64688.0,63929.0,65781.0
30075,116923.0,124329.0,127863.0,137925.0,148740.0,153743.0
30076,74454.0,84846.0,92715.0,98646.0,104658.0,113166.0
30078,70966.0,71071.0,75431.0,81438.0,87529.0,90054.0
30079,48750.0,51318.0,55151.0,55784.0,60859.0,70833.0
30080,68529.0,72066.0,75253.0,77728.0,85061.0,87949.0
30082,75548.0,76327.0,80830.0,96381.0,101118.0,114093.0
30083,40489.0,42570.0,42764.0,45964.0,51017.0,54162.0
30084,66523.0,68938.0,72556.0,73309.0,79693.0,82747.0
30087,72805.0,76376.0,78895.0,86143.0,92753.0,89484.0
30088,50171.0,49129.0,51561.0,53508.0,59435.0,64734.0
30092,62114.0,64349.0,60603.0,66062.0,72707.0,77339.0
30093,41043.0,44986.0,44392.0,47288.0,48489.0,50690.0
30094,67870.0,73547.0,75634.0,74867.0,77833.0,87619.0
30096,53514.0,57801.0,59775.0,63084.0,69705.0,75478.0
30097,101119.0,113314.0,103835.0,111966.0,122285.0,127464.0
30101,88809.0,91786.0,92038.0,93591.0,103205.0,107004.0
30102,64585.0,67042.0,67581.0,76648.0,85869.0,91673.0
30103,47534.0,48509.0,50409.0,64255.0,73012.0,76055.0
30104,58112.0,57692.0,60671.0,60554.0,67069.0,65833.0
30105,58393.0,50417.0,49225.0,59063.0,77888.0,80125.0
30106,52294.0,55924.0,52532.0,60226.0,65447.0,65715.0
30107,74200.0,76621.0,76381.0,88258.0,99726.0,105561.0
30108,39464.0,43271.0,47393.0,47235.0,51135.0,62143.0
30110,47676.0,49841.0,54357.0,59379.0,70577.0,69725.0
30113,45175.0,50172.0,58125.0,68108.0,71087.0,62483.0
30114,72730.0,75417.0,81659.0,83142.0,93800.0,97684.0
30115,90519.0,101626.0,96483.0,97887.0,109443.0,113346.0
30116,54823.0,57816.0,62252.0,63809.0,67362.0,74208.0
30117,43871.0,45969.0,48746.0,48801.0,54276.0,58463.0
30120,58240.0,60133.0,65160.0,68743.0,80370.0,83892.0
30121,53658.0,56232.0,60178.0,63839.0,73200.0,77496.0
30122,54360.0,54888.0,52650.0,52955.0,56196.0,64072.0
30124,44301.0,57853.0,57344.0,70233.0,75406.0,75365.0
30125,41210.0,41912.0,42728.0,45664.0,49507.0,55719.0
30126,78028.0,83934.0,82244.0,84756.0,94399.0,99975.0
30127,78060.0,79993.0,83532.0,88981.0,97834.0,104997.0
30132,67641.0,63431.0,76722.0,86831.0,97411.0,102800.0
30134,52875.0,55040.0,56713.0,59126.0,68193.0,73699.0
30135,72968.0,76057.0,79409.0,80193.0,89336.0,92991.0
30137,51806.0,54375.0,58068.0,55859.0,76250.0,76319.0
30139,49444.0,52547.0,56885.0,58034.0,63274.0,62188.0
30141,61329.0,66217.0,75100.0,76635.0,82791.0,84724.0
30143,68162.0,70828.0,71001.0,75261.0,75567.0,79879.0
30144,68581.0,70574.0,72491.0,79839.0,82665.0,84628.0
30145,65030.0,65522.0,64632.0,69797.0,76789.0,73995.0
30147,48652.0,49292.0,51024.0,52375.0,60113.0,56875.0
30148,42402.0,44886.0,44261.0,80761.0,89773.0,104375.0
30149,,100417.0,123750.0,181136.0,,
30152,89729.0,92805.0,101304.0,108546.0,119133.0,121026.0
30153,45657.0,48438.0,48916.0,50010.0,53094.0,55704.0
30157,63119.0,67096.0,68429.0,75915.0,84973.0,93562.0
30161,41082.0,42998.0,46196.0,49613.0,55496.0,60176.0
30165,50283.0,53167.0,57129.0,55448.0,58553.0,63915.0
30168,44911.0,47788.0,48196.0,52450.0,63956.0,65646.0
30170,50385.0,57197.0,72610.0,69819.0,72708.0,88750.0
30171,66179.0,68713.0,61810.0,71071.0,83750.0,84327.0
30173,45292.0,37179.0,34895.0,44032.0,47158.0,58494.0
30175,52007.0,58892.0,67529.0,61953.0,63525.0,66595.0
30176,44309.0,44073.0,48750.0,47374.0,56992.0,59958.0
30177,55456.0,55278.0,56797.0,,,
30178,50750.0,53306.0,55404.0,59305.0,63853.0,65987.0
30179,57803.0,64347.0,68347.0,70569.0,74773.0,79311.0
30180,61702.0,69485.0,75450.0,80649.0,87582.0,88269.0
30182,37217.0,37325.0,35759.0,39979.0,55235.0,48365.0
30183,76800.0,86250.0,71500.0,88977.0,92083.0,93250.0
30184,63750.0,67066.0,77866.0,79271.0,102019.0,105750.0
30185,53491.0,54327.0,53429.0,51167.0,54286.0,68516.0
30187,73399.0,73630.0,66342.0,77206.0,92671.0,102500.0
30188,77454.0,81282.0,83514.0,90923.0,100467.0,105395.0
30189,87366.0,88439.0,92438.0,94829.0,104295.0,109324.0
30204,37441.0,42074.0,49128.0,51995.0,58867.0,61852.0
30205,87664.0,89702.0,106131.0,110711.0,114479.0,124375.0
30206,66050.0,72917.0,71517.0,76847.0,81503.0,77500.0
30213,52539.0,58016.0,69348.0,72817.0,83756.0,92681.0
30214,72770.0,73350.0,75640.0,78173.0,84020.0,87138.0
30215,92806.0,95339.0,102276.0,103583.0,113381.0,116435.0
30216,34792.0,38329.0,39299.0,47132.0,69643.0,66071.0
30217,47540.0,52156.0,48205.0,54366.0,60085.0,58512.0
30218,53667.0,61023.0,82555.0,58781.0,63973.0,62384.0
30220,52243.0,64268.0,72243.0,67270.0,81250.0,72278.0
30222,33405.0,32983.0,34664.0,51823.0,58977.0,63281.0
30223,39341.0,43659.0,44076.0,47181.0,51542.0,56940.0
30224,46863.0,55741.0,59082.0,62785.0,68835.0,70134.0
30228,63243.0,67736.0,70228.0,70228.0,78490.0,81448.0
30229,,,,23971.0,23676.0,25859.0
30230,36929.0,40875.0,40000.0,47799.0,53444.0,57835.0
30233,44748.0,45489.0,51278.0,60600.0,67823.0,67831.0
30234,39460.0,39036.0,47386.0,44440.0,44849.0,46397.0
30236,50906.0,53948.0,56289.0,58994.0,65660.0,68867.0
30238,48880.0,52390.0,53278.0,55999.0,59701.0,60232.0
30240,44422.0,45890.0,49688.0,50615.0,57589.0,59521.0
30241,43717.0,44562.0,46789.0,47263.0,50647.0,47988.0
30248,68030.0,74110.0,72316.0,74778.0,80151.0,85458.0
30251,41411.0,43571.0,46806.0,50893.0,53512.0,66721.0
30252,83727.0,86474.0,88864.0,91220.0,98582.0,97339.0
30253,65675.0,69537.0,70971.0,74817.0,80697.0,81601.0
30256,52500.0,61364.0,78819.0,73068.0,88125.0,80263.0
30257,46691.0,47216.0,55521.0,58688.0,73721.0,67974.0
30258,49454.0,49760.0,44494.0,51031.0,57804.0,55714.0
30259,67150.0,72171.0,85625.0,84567.0,100893.0,106768.0
30260,46834.0,49252.0,50092.0,51594.0,53809.0,55212.0
30263,55699.0,59772.0,65537.0,68446.0,74853.0,79752.0
30265,83485.0,88878.0,92889.0,98125.0,102653.0,104446.0
30268,51902.0,51865.0,55400.0,57541.0,71184.0,71792.0
30269,95837.0,99665.0,97983.0,102880.0,110821.0,111093.0
30273,58690.0,59313.0,56597.0,60180.0,63380.0,68255.0
30274,41676.0,42633.0,45588.0,48014.0,50337.0,50455.0
30275,,,,44505.0,77800.0,
30276,78604.0,83969.0,86131.0,91199.0,99764.0,103311.0
30277,83424.0,94143.0,100604.0,106008.0,116257.0,119226.0
30281,58003.0,60035.0,58577.0,60385.0,67855.0,70587.0
30284,,,21736.0,,,
30285,39856.0,39167.0,48508.0,50781.0,75469.0,80652.0
30286,34568.0,36469.0,38195.0,43041.0,48346.0,50526.0
30288,54365.0,54002.0,57993.0,59722.0,48839.0,50499.0
30289,153452.0,78000.0,76875.0,,250000.0,
30290,94769.0,106307.0,100938.0,97536.0,110380.0,122738.0
30291,37357.0,43337.0,38606.0,38268.0,45290.0,46208.0
30292,63181.0,62647.0,56528.0,63281.0,78345.0,83516.0
30293,40527.0,28750.0,34960.0,47500.0,52784.0,55506.0
30294,65446.0,64044.0,63646.0,69876.0,73608.0,76731.0
30295,52287.0,56361.0,66250.0,75188.0,77260.0,76528.0
30296,54273.0,57676.0,55101.0,54418.0,58799.0,60322.0
30297,34295.0,36480.0,36837.0,38506.0,44267.0,45975.0
30303,22663.0,20909.0,26959.0,27813.0,,
30305,101718.0,99556.0,101106.0,97169.0,103982.0,107836.0
30306,104934.0,108973.0,108443.0,112245.0,120679.0,133085.0
30307,98986.0,105912.0,123453.0,136452.0,140417.0,147553.0
30308,60370.0,69795.0,66365.0,69724.0,78429.0,82420.0
30309,88691.0,92105.0,96245.0,95296.0,110303.0,111894.0
30310,31490.0,34398.0,35848.0,39719.0,45641.0,45542.0
30311,29153.0,31512.0,38163.0,40742.0,46988.0,51242.0
30312,52003.0,57740.0,58509.0,66386.0,70540.0,75963.0
30313,54469.0,60906.0,67147.0,69579.0,64514.0,79068.0
30314,26752.0,28148.0,28114.0,29287.0,32374.0,36870.0
30315,28249.0,29287.0,29197.0,30631.0,36436.0,42383.0
30316,66880.0,72143.0,81013.0,82645.0,91135.0,96491.0
30317,69063.0,83815.0,88046.0,91733.0,105785.0,105190.0
30318,47918.0,52245.0,57409.0,60033.0,69640.0,79222.0
30319,100679.0,104435.0,115597.0,119434.0,127776.0,132847.0
30324,70657.0,74438.0,76205.0,80738.0,90455.0,93815.0
30326,82225.0,87422.0,89476.0,95536.0,110208.0,113611.0
30327,154738.0,155219.0,153549.0,162412.0,173761.0,182317.0
30328,83860.0,89446.0,88917.0,93555.0,101186.0,113736.0
30329,54274.0,58658.0,59786.0,61620.0,69912.0,70968.0
30331,45852.0,48347.0,50613.0,56780.0,60748.0,61548.0
30336,,,,46033.0,51415.0,53367.0
30337,34003.0,36665.0,41638.0,44882.0,49558.0,49472.0
30338,101982.0,103373.0,105810.0,110760.0,123125.0,122931.0
30339,79883.0,83365.0,85878.0,88296.0,97106.0,101049.0
30340,48250.0,48793.0,49679.0,51586.0,57564.0,57216.0
30341,60154.0,63247.0,67726.0,70086.0,75104.0,81774.0
30342,84458.0,91740.0,97154.0,107135.0,115779.0,117865.0
30344,40750.0,43332.0,45095.0,49135.0,58710.0,59647.0
30345,76635.0,81044.0,82072.0,96238.0,101875.0,107151.0
30346,90190.0,84879.0,77125.0,78326.0,68350.0,70168.0
30349,49316.0,51736.0,51010.0,55737.0,58713.0,64732.0
30350,64722.0,68476.0,71996.0,74532.0,77116.0,84633.0
30354,37967.0,41299.0,44547.0,48013.0,51424.0,53932.0
30360,70063.0,73000.0,79255.0,81204.0,88875.0,83239.0
30363,59591.0,58702.0,60250.0,81138.0,103879.0,107604.0
30401,36210.0,37837.0,39634.0,42239.0,49292.0,50935.0
30410,49125.0,51667.0,57008.0,52375.0,65208.0,75385.0
30411,32372.0,40938.0,41058.0,33750.0,43218.0,46440.0
30412,,,,,48125.0,70938.0
30413,46250.0,34583.0,56389.0,60962.0,44427.0,54732.0
30415,56324.0,53472.0,53874.0,57335.0,66350.0,61295.0
30417,39801.0,43750.0,47031.0,50803.0,56236.0,54239.0
30420,31094.0,32083.0,34180.0,46162.0,50214.0,38958.0
30421,48598.0,41534.0,46362.0,48327.0,51290.0,54352.0
30423,,26042.0,24356.0,,17000.0,80000.0
30425,44500.0,52091.0,53942.0,54668.0,59033.0,60405.0
30426,40625.0,41349.0,55417.0,72606.0,78635.0,80625.0
30427,43108.0,49283.0,50201.0,54990.0,59324.0,58116.0
30428,29429.0,32409.0,33047.0,31172.0,43008.0,65037.0
30429,52059.0,,,,41375.0,
30434,29253.0,27138.0,28216.0,37944.0,43750.0,46667.0
30436,34213.0,34129.0,35513.0,41528.0,45214.0,52301.0
30438,,,149306.0,,,
30439,33150.0,33986.0,37273.0,37039.0,46388.0,51181.0
30441,36838.0,38393.0,39167.0,48397.0,37500.0,36886.0
30442,26961.0,27514.0,25833.0,29121.0,31579.0,36385.0
30445,35644.0,34018.0,27340.0,32500.0,35906.0,36415.0
30446,38029.0,38690.0,54911.0,64961.0,70833.0,73190.0
30448,90250.0,83333.0,83036.0,99375.0,,
30449,46719.0,46786.0,,,,
30450,30455.0,33631.0,36731.0,45417.0,53036.0,57212.0
30451,,,,48906.0,,49625.0
30452,46588.0,43092.0,43611.0,45132.0,51083.0,54567.0
30453,30022.0,33570.0,37862.0,40707.0,44942.0,41399.0
30454,31896.0,34100.0,33452.0,41845.0,47368.0,49292.0
30455,37969.0,36042.0,39896.0,40865.0,43583.0,44219.0
30456,34178.0,35691.0,37500.0,45417.0,51083.0,53133.0
30457,38919.0,32855.0,29545.0,31979.0,31269.0,39296.0
30458,34415.0,40011.0,43052.0,44067.0,46451.0,50036.0
30461,55910.0,58468.0,61587.0,66197.0,69790.0,77167.0
30464,35000.0,49500.0,40625.0,83125.0,80714.0,
30467,37189.0,40688.0,38718.0,40948.0,44701.0,48728.0
30470,21875.0,21250.0,33000.0,60893.0,70650.0,71083.0
30471,30558.0,32912.0,32218.0,34853.0,38179.0,39762.0
30473,41836.0,46289.0,52143.0,54259.0,68000.0,57250.0
30474,40835.0,44101.0,47313.0,46575.0,51580.0,54713.0
30477,30865.0,32422.0,32841.0,34880.0,40642.0,38237.0
30501,45910.0,46912.0,53473.0,55412.0,58777.0,58214.0
30504,49067.0,54386.0,54727.0,58050.0,67046.0,71833.0
30506,77060.0,78642.0,80538.0,86093.0,88691.0,95224.0
30507,50081.0,52873.0,53293.0,57375.0,72119.0,74782.0
30510,41087.0,42701.0,41587.0,46235.0,47420.0,49005.0
30511,45143.0,47339.0,55729.0,69429.0,74115.0,85237.0
30512,46497.0,51406.0,50451.0,53393.0,61169.0,65815.0
30513,47549.0,51111.0,51364.0,51967.0,55648.0,58020.0
30516,37050.0,40144.0,51123.0,60403.0,72593.0,68182.0
30517,84863.0,91274.0,98653.0,102235.0,104314.0,109627.0
30518,73753.0,80839.0,79460.0,83329.0,94079.0,97339.0
30519,82113.0,88493.0,90608.0,95961.0,98228.0,98846.0
30520,39348.0,43594.0,46563.0,70712.0,58981.0,52813.0
30521,46741.0,44939.0,56314.0,56563.0,58869.0,55618.0
30522,36875.0,49653.0,33869.0,64830.0,71406.0,85960.0
30523,51193.0,52409.0,57286.0,67419.0,73131.0,76780.0
30525,37134.0,40140.0,43695.0,46224.0,57475.0,58374.0
30527,57154.0,57722.0,63438.0,74969.0,92273.0,108052.0
30528,45474.0,51559.0,56448.0,65386.0,66401.0,69592.0
30529,49755.0,49883.0,51539.0,60717.0,62772.0,62122.0
30530,51824.0,53518.0,55500.0,57315.0,59881.0,53017.0
30531,47409.0,53920.0,58036.0,60250.0,54688.0,55403.0
30533,49693.0,52280.0,54727.0,63571.0,65902.0,70417.0
30534,63271.0,64571.0,68920.0,76447.0,84601.0,88953.0
30535,48663.0,43244.0,43125.0,46830.0,50545.0,55380.0
30536,50614.0,54544.0,57459.0,59882.0,70080.0,73252.0
30537,51771.0,52929.0,,50688.0,42292.0,51818.0
30538,50725.0,47489.0,43500.0,49773.0,51789.0,52336.0
30539,,,,24018.0,25096.0,24345.0
30540,49265.0,50750.0,58930.0,62670.0,71806.0,73771.0
30541,39412.0,46800.0,60893.0,68185.0,88922.0,90021.0
30542,73607.0,78105.0,81407.0,82679.0,88531.0,92644.0
30543,61250.0,57917.0,66273.0,69262.0,74908.0,75848.0
30545,43533.0,44922.0,60469.0,67656.0,72604.0,76477.0
30546,46590.0,50245.0,52635.0,54951.0,55076.0,58180.0
30547,47586.0,54063.0,66875.0,80227.0,87386.0,95645.0
30548,84122.0,90064.0,89766.0,104730.0,107727.0,112986.0
30549,64465.0,68236.0,76742.0,82164.0,90876.0,88951.0
30552,44097.0,44239.0,46111.0,49019.0,53125.0,58417.0
30553,47169.0,53067.0,54359.0,54676.0,53786.0,52146.0
30554,54186.0,55238.0,54660.0,60378.0,69292.0,81789.0
30555,35990.0,34839.0,31913.0,37464.0,36875.0,41500.0
30557,44449.0,50663.0,61860.0,64736.0,63261.0,66806.0
30558,41576.0,41208.0,49980.0,50950.0,51977.0,60043.0
30559,41588.0,41817.0,44798.0,48643.0,55441.0,61310.0
30560,53786.0,46418.0,41179.0,48286.0,51053.0,56391.0
30562,29474.0,33527.0,45938.0,50476.0,45938.0,55571.0
30563,49861.0,63290.0,64676.0,66712.0,78594.0,82202.0
30564,47857.0,53673.0,63431.0,65625.0,72985.0,74710.0
30565,48378.0,49280.0,50904.0,52184.0,56471.0,56049.0
30566,55625.0,55313.0,49920.0,59579.0,63375.0,61524.0
30567,60690.0,59196.0,55694.0,60068.0,71000.0,85208.0
30568,36736.0,36818.0,46467.0,65714.0,70511.0,74753.0
30571,57060.0,58420.0,47286.0,60714.0,64185.0,71176.0
30572,33036.0,40380.0,46333.0,55074.0,60104.0,63028.0
30573,140714.0,,,,,
30575,53250.0,53856.0,55417.0,72958.0,78250.0,80481.0
30576,45714.0,46250.0,51059.0,54035.0,72500.0,75000.0
30577,41177.0,45813.0,44938.0,48633.0,51988.0,50096.0
30582,42632.0,45845.0,49325.0,49583.0,59224.0,65122.0
30601,24783.0,25412.0,29476.0,32687.0,36319.0,37357.0
30605,33857.0,37063.0,39179.0,44252.0,46701.0,48188.0
30606,48890.0,51615.0,50482.0,52566.0,58727.0,61397.0
30607,53769.0,52033.0,44750.0,53785.0,57455.0,63727.0
30619,47411.0,56615.0,56484.0,62623.0,71932.0,79531.0
30620,66918.0,67332.0,70725.0,70168.0,77833.0,80867.0
30621,98173.0,102083.0,96957.0,99236.0,109259.0,119167.0
30622,63736.0,66868.0,73663.0,107287.0,128571.0,127530.0
30623,31179.0,80139.0,,87679.0,,92917.0
30624,40373.0,40671.0,43902.0,60673.0,68289.0,64464.0
30625,56912.0,67656.0,64375.0,69351.0,80063.0,87407.0
30627,39500.0,40129.0,51818.0,48385.0,70571.0,83188.0
30628,61905.0,65051.0,54416.0,59888.0,62035.0,64882.0
30629,43088.0,48514.0,48295.0,53472.0,50733.0,58806.0
30630,42636.0,41934.0,44892.0,43750.0,39948.0,47000.0
30631,31853.0,36848.0,38060.0,39448.0,46127.0,50962.0
30633,51888.0,52594.0,50698.0,46270.0,48815.0,54890.0
30634,33304.0,36899.0,34531.0,32476.0,48314.0,54295.0
30635,38369.0,38864.0,37429.0,38704.0,44933.0,45368.0
30641,47835.0,50556.0,43659.0,53676.0,66103.0,68295.0
30642,55602.0,58504.0,68156.0,73564.0,83592.0,89394.0
30643,39993.0,40602.0,43645.0,49201.0,60331.0,57145.0
30646,50221.0,50377.0,52905.0,56117.0,60545.0,67614.0
30648,42438.0,41452.0,47429.0,67772.0,68911.0,72431.0
30650,62000.0,66163.0,68013.0,69677.0,80276.0,80357.0
30655,48427.0,49722.0,52587.0,60283.0,65622.0,68292.0
30656,60662.0,64711.0,65379.0,77431.0,86976.0,88431.0
30660,35357.0,41667.0,27000.0,58333.0,85417.0,91133.0
30662,31860.0,36374.0,41170.0,42217.0,54070.0,55583.0
30663,49449.0,50189.0,53563.0,65300.0,63000.0,72813.0
30664,41042.0,45313.0,,44531.0,,51875.0
30665,31250.0,22813.0,,21406.0,20577.0,18929.0
30666,60369.0,65089.0,58784.0,64289.0,81150.0,84044.0
30667,52083.0,66250.0,51000.0,34808.0,47941.0,46667.0
30668,36490.0,39167.0,49934.0,51500.0,53417.0,55972.0
30669,30434.0,31864.0,34167.0,43934.0,51818.0,59000.0
30673,34821.0,38150.0,35109.0,41036.0,51186.0,49342.0
30677,78892.0,81800.0,87573.0,93246.0,101224.0,103165.0
30678,56250.0,60481.0,52750.0,47328.0,49224.0,47500.0
30680,55156.0,59361.0,62100.0,68471.0,74081.0,77038.0
30683,48125.0,47062.0,60020.0,65685.0,71351.0,75625.0
30701,44794.0,46254.0,49960.0,50331.0,58209.0,62075.0
30705,44902.0,49395.0,52472.0,55668.0,61990.0,68519.0
30707,49457.0,55321.0,55047.0,59391.0,63250.0,71538.0
30708,48900.0,117684.0,118000.0,48681.0,55521.0,51680.0
30710,63641.0,66208.0,63189.0,64730.0,68227.0,71197.0
30711,48670.0,44811.0,49193.0,53250.0,62237.0,68882.0
30720,51449.0,52048.0,54639.0,59539.0,64034.0,65620.0
30721,41547.0,42401.0,42296.0,42820.0,51775.0,57749.0
30725,51627.0,51557.0,57500.0,60675.0,68056.0,64044.0
30728,40121.0,41478.0,41058.0,43596.0,46702.0,49388.0
30730,36512.0,41708.0,50286.0,45724.0,46603.0,47462.0
30731,38417.0,41848.0,41413.0,34978.0,45909.0,49909.0
30733,36354.0,34167.0,46211.0,,51893.0,53550.0
30734,45811.0,45721.0,47551.0,46146.0,52917.0,58702.0
30735,46401.0,46930.0,48832.0,52461.0,56791.0,63419.0
30736,64241.0,66044.0,70750.0,73700.0,81445.0,83896.0
